-50   1.83913700e-05
-49   7.76524510e-05
-48   1.11938496e-04
-47   1.44486245e-04
-46   1.82058024e-04
-45   2.27407688e-04
-44   2.82432490e-04
-43   3.48977809e-04
-42   4.29048816e-04
-41   5.24870104e-04
-40   6.38903547e-04
-39   7.73851264e-04
-38   9.32649542e-04
-37   1.11845429e-03
-36   1.33461727e-03
-35   1.58465217e-03
-34   1.87218966e-03
-33   2.20092064e-03
-32   2.57452755e-03
-31   2.99660359e-03
-30   3.47056045e-03
-29   3.99952548e-03
-28   4.58623005e-03
-27   5.23289102e-03
-26   5.94108833e-03
-25   6.71164180e-03
-24   7.54449110e-03
-23   8.43858307e-03
-22   9.39177086e-03
-21   1.04007296e-02
-20   1.14608932e-02
-19   1.25664166e-02
-18   1.37101670e-02
-17   1.48837489e-02
-16   1.60775622e-02
-15   1.72808989e-02
-14   1.84820744e-02
-13   1.96685951e-02
-12   2.08273586e-02
-11   2.19448830e-02
-10   2.30075595e-02
-9   2.40019233e-02
-8   2.49149331e-02
-7   2.57342549e-02
-6   2.64485369e-02
-5   2.70476717e-02
-4   2.75230332e-02
-3   2.78676838e-02
-2   2.80765423e-02
-1   2.81465091e-02
0   2.80765423e-02
1   2.78676838e-02
2   2.75230332e-02
3   2.70476717e-02
4   2.64485369e-02
5   2.57342549e-02
6   2.49149331e-02
7   2.40019233e-02
8   2.30075595e-02
9   2.19448830e-02
10   2.08273586e-02
11   1.96685951e-02
12   1.84820744e-02
13   1.72808989e-02
14   1.60775622e-02
15   1.48837489e-02
16   1.37101670e-02
17   1.25664166e-02
18   1.14608932e-02
19   1.04007296e-02
20   9.39177086e-03
21   8.43858307e-03
22   7.54449110e-03
23   6.71164180e-03
24   5.94108833e-03
25   5.23289102e-03
26   4.58623005e-03
27   3.99952548e-03
28   3.47056045e-03
29   2.99660359e-03
30   2.57452755e-03
31   2.20092064e-03
32   1.87218966e-03
33   1.58465217e-03
34   1.33461727e-03
35   1.11845429e-03
36   9.32649545e-04
37   7.73851275e-04
38   6.38903591e-04
39   5.24870278e-04
40   4.29049507e-04
41   3.48980554e-04
42   2.82443386e-04
43   2.27450950e-04
44   1.82229787e-04
45   1.45168207e-04
46   1.14646129e-04
47   8.84027156e-05
48   6.10737436e-05
49   1.44648340e-05
