-50   3.50781224e-04
-49   7.01329975e-04
-48   1.05141301e-03
-47   1.40079555e-03
-46   1.74924056e-03
-45   2.09650800e-03
-44   2.44235418e-03
-43   2.78653111e-03
-42   3.12878596e-03
-41   3.46886051e-03
-40   3.80649073e-03
-39   4.14140640e-03
-38   4.47333086e-03
-37   4.80198079e-03
-36   5.12706611e-03
-35   5.44828998e-03
-34   5.76534890e-03
-33   6.07793290e-03
-32   6.38572582e-03
-31   6.68840573e-03
-30   6.98564540e-03
-29   7.27711291e-03
-28   7.56247235e-03
-27   7.84138457e-03
-26   8.11350807e-03
-25   8.37849994e-03
-24   8.63601690e-03
-23   8.88571634e-03
-22   9.12725755e-03
-21   9.36030286e-03
-20   9.58451891e-03
-19   9.79957792e-03
-18   1.00051590e-02
-17   1.02009495e-02
-16   1.03866464e-02
-15   1.05619572e-02
-14   1.07266020e-02
-13   1.08803139e-02
-12   1.10228410e-02
-11   1.11539471e-02
-10   1.12734130e-02
-9   1.13810375e-02
-8   1.14766385e-02
-7   1.15600539e-02
-6   1.16311422e-02
-5   1.16897837e-02
-4   1.17358804e-02
-3   1.17693573e-02
-2   1.17901622e-02
-1   1.17982663e-02
0   1.17936643e-02
1   1.17763743e-02
2   1.17464380e-02
3   1.17039202e-02
4   1.16489087e-02
5   1.15815137e-02
6   1.15018676e-02
7   1.14101238e-02
8   1.13064565e-02
9   1.11910594e-02
10   1.10641450e-02
11   1.09259435e-02
12   1.07767017e-02
13   1.06166819e-02
14   1.04461603e-02
15   1.02654265e-02
16   1.00747811e-02
17   9.87453543e-03
18   9.66500939e-03
19   9.44653046e-03
20   9.21943222e-03
21   8.98405302e-03
22   8.74073460e-03
23   8.48982083e-03
24   8.23165644e-03
25   7.96658578e-03
26   7.69495173e-03
27   7.41709456e-03
28   7.13335098e-03
29   6.84405318e-03
30   6.54952804e-03
31   6.25009636e-03
32   5.94607225e-03
33   5.63776256e-03
34   5.32546649e-03
35   5.00947526e-03
36   4.69007187e-03
37   4.36753100e-03
38   4.04211900e-03
39   3.71409403e-03
40   3.38370619e-03
41   3.05119787e-03
42   2.71680410e-03
43   2.38075304e-03
44   2.04326655e-03
45   1.70456076e-03
46   1.36484682e-03
47   1.02433159e-03
48   6.83218499e-04
49   3.41708302e-04
