  0.00000000e+00 -30   0.00000000e+00
  0.00000000e+00 -29   0.00000000e+00
  0.00000000e+00 -28   0.00000000e+00
  0.00000000e+00 -27   0.00000000e+00
  0.00000000e+00 -26   0.00000000e+00
  0.00000000e+00 -25   0.00000000e+00
  0.00000000e+00 -24   0.00000000e+00
  0.00000000e+00 -23   0.00000000e+00
  0.00000000e+00 -22   0.00000000e+00
  0.00000000e+00 -21   0.00000000e+00
  0.00000000e+00 -20   0.00000000e+00
  0.00000000e+00 -19   0.00000000e+00
  0.00000000e+00 -18   0.00000000e+00
  0.00000000e+00 -17   0.00000000e+00
  0.00000000e+00 -16   0.00000000e+00
  0.00000000e+00 -15   0.00000000e+00
  0.00000000e+00 -14   0.00000000e+00
  0.00000000e+00 -13   0.00000000e+00
  0.00000000e+00 -12   0.00000000e+00
  0.00000000e+00 -11   0.00000000e+00
  0.00000000e+00 -10   0.00000000e+00
  0.00000000e+00 -9   0.00000000e+00
  0.00000000e+00 -8   0.00000000e+00
  0.00000000e+00 -7   0.00000000e+00
  0.00000000e+00 -6   0.00000000e+00
  0.00000000e+00 -5   0.00000000e+00
  0.00000000e+00 -4   0.00000000e+00
  0.00000000e+00 -3   0.00000000e+00
  0.00000000e+00 -2   0.00000000e+00
  0.00000000e+00 -1   0.00000000e+00
  0.00000000e+00 0   1.00000000e+03
  0.00000000e+00 1   0.00000000e+00
  0.00000000e+00 2   0.00000000e+00
  0.00000000e+00 3   0.00000000e+00
  0.00000000e+00 4   0.00000000e+00
  0.00000000e+00 5   0.00000000e+00
  0.00000000e+00 6   0.00000000e+00
  0.00000000e+00 7   0.00000000e+00
  0.00000000e+00 8   0.00000000e+00
  0.00000000e+00 9   0.00000000e+00
  0.00000000e+00 10   0.00000000e+00
  0.00000000e+00 11   0.00000000e+00
  0.00000000e+00 12   0.00000000e+00
  0.00000000e+00 13   0.00000000e+00
  0.00000000e+00 14   0.00000000e+00
  0.00000000e+00 15   0.00000000e+00
  0.00000000e+00 16   0.00000000e+00
  0.00000000e+00 17   0.00000000e+00
  0.00000000e+00 18   0.00000000e+00
  0.00000000e+00 19   0.00000000e+00
  0.00000000e+00 20   0.00000000e+00
  0.00000000e+00 21   0.00000000e+00
  0.00000000e+00 22   0.00000000e+00
  0.00000000e+00 23   0.00000000e+00
  0.00000000e+00 24   0.00000000e+00
  0.00000000e+00 25   0.00000000e+00
  0.00000000e+00 26   0.00000000e+00
  0.00000000e+00 27   0.00000000e+00
  0.00000000e+00 28   0.00000000e+00
  0.00000000e+00 29   0.00000000e+00

  5.00000000e-07 -30   0.00000000e+00
  5.00000000e-07 -29   8.70974353e-20
  5.00000000e-07 -28   5.18878338e-19
  5.00000000e-07 -27   3.02431946e-18
  5.00000000e-07 -26   1.76270384e-17
  5.00000000e-07 -25   1.02737911e-16
  5.00000000e-07 -24   5.98800427e-16
  5.00000000e-07 -23   3.49006465e-15
  5.00000000e-07 -22   2.03415875e-14
  5.00000000e-07 -21   1.18559460e-13
  5.00000000e-07 -20   6.91015174e-13
  5.00000000e-07 -19   4.02753159e-12
  5.00000000e-07 -18   2.34741743e-11
  5.00000000e-07 -17   1.36817514e-10
  5.00000000e-07 -16   7.97430912e-10
  5.00000000e-07 -15   4.64776796e-09
  5.00000000e-07 -14   2.70891768e-08
  5.00000000e-07 -13   1.57887293e-07
  5.00000000e-07 -12   9.20234582e-07
  5.00000000e-07 -11   5.36352020e-06
  5.00000000e-07 -10   3.12608866e-05
  5.00000000e-07 -9   1.82201799e-04
  5.00000000e-07 -8   1.06194991e-03
  5.00000000e-07 -7   6.18949766e-03
  5.00000000e-07 -6   3.60750361e-02
  5.00000000e-07 -5   2.10260719e-01
  5.00000000e-07 -4   1.22548928e+00
  5.00000000e-07 -3   7.14267494e+00
  5.00000000e-07 -2   4.16305603e+01
  5.00000000e-07 -1   2.42640687e+02
  5.00000000e-07 0   4.14213562e+02
  5.00000000e-07 1   2.42640687e+02
  5.00000000e-07 2   4.16305603e+01
  5.00000000e-07 3   7.14267494e+00
  5.00000000e-07 4   1.22548928e+00
  5.00000000e-07 5   2.10260719e-01
  5.00000000e-07 6   3.60750361e-02
  5.00000000e-07 7   6.18949766e-03
  5.00000000e-07 8   1.06194991e-03
  5.00000000e-07 9   1.82201799e-04
  5.00000000e-07 10   3.12608866e-05
  5.00000000e-07 11   5.36352020e-06
  5.00000000e-07 12   9.20234582e-07
  5.00000000e-07 13   1.57887293e-07
  5.00000000e-07 14   2.70891768e-08
  5.00000000e-07 15   4.64776796e-09
  5.00000000e-07 16   7.97430912e-10
  5.00000000e-07 17   1.36817514e-10
  5.00000000e-07 18   2.34741743e-11
  5.00000000e-07 19   4.02753159e-12
  5.00000000e-07 20   6.91015174e-13
  5.00000000e-07 21   1.18559460e-13
  5.00000000e-07 22   2.03415875e-14
  5.00000000e-07 23   3.49006465e-15
  5.00000000e-07 24   5.98800427e-16
  5.00000000e-07 25   1.02737909e-16
  5.00000000e-07 26   1.76270256e-17
  5.00000000e-07 27   3.02424458e-18
  5.00000000e-07 28   5.07641055e-19
  5.00000000e-07 29   0.00000000e+00

  1.00500000e-04 -30   0.00000000e+00
  1.00500000e-04 -29   9.46101612e-01
  1.00500000e-04 -28   1.85898776e+00
  1.00500000e-04 -27   2.76530601e+00
  1.00500000e-04 -26   3.69111410e+00
  1.00500000e-04 -25   4.64169914e+00
  1.00500000e-04 -24   5.62151770e+00
  1.00500000e-04 -23   6.63402099e+00
  1.00500000e-04 -22   7.68149882e+00
  1.00500000e-04 -21   8.76494595e+00
  1.00500000e-04 -20   9.88395481e+00
  1.00500000e-04 -19   1.10366378e+01
  1.00500000e-04 -18   1.22195829e+01
  1.00500000e-04 -17   1.34278446e+01
  1.00500000e-04 -16   1.46549731e+01
  1.00500000e-04 -15   1.58930824e+01
  1.00500000e-04 -14   1.71329586e+01
  1.00500000e-04 -13   1.83642059e+01
  1.00500000e-04 -12   1.95754309e+01
  1.00500000e-04 -11   2.07544595e+01
  1.00500000e-04 -10   2.18885837e+01
  1.00500000e-04 -9   2.29648318e+01
  1.00500000e-04 -8   2.39702554e+01
  1.00500000e-04 -7   2.48922264e+01
  1.00500000e-04 -6   2.57187334e+01
  1.00500000e-04 -5   2.64386720e+01
  1.00500000e-04 -4   2.70421171e+01
  1.00500000e-04 -3   2.75205711e+01
  1.00500000e-04 -2   2.78671784e+01
  1.00500000e-04 -1   2.80768994e+01
  1.00500000e-04 0   2.81466399e+01
  1.00500000e-04 1   2.80753285e+01
  1.00500000e-04 2   2.78639426e+01
  1.00500000e-04 3   2.75154790e+01
  1.00500000e-04 4   2.70348729e+01
  1.00500000e-04 5   2.64288655e+01
  1.00500000e-04 6   2.57058265e+01
  1.00500000e-04 7   2.48755357e+01
  1.00500000e-04 8   2.39489324e+01
  1.00500000e-04 9   2.29378390e+01
  1.00500000e-04 10   2.18546685e+01
  1.00500000e-04 11   2.07121249e+01
  1.00500000e-04 12   1.95229041e+01
  1.00500000e-04 13   1.82994058e+01
  1.00500000e-04 14   1.70534621e+01
  1.00500000e-04 15   1.57960916e+01
  1.00500000e-04 16   1.45372832e+01
  1.00500000e-04 17   1.32858160e+01
  1.00500000e-04 18   1.20491177e+01
  1.00500000e-04 19   1.08331633e+01
  1.00500000e-04 20   9.64241620e+00
  1.00500000e-04 21   8.47981058e+00
  1.00500000e-04 22   7.34677422e+00
  1.00500000e-04 23   6.24328944e+00
  1.00500000e-04 24   5.16798927e+00
  1.00500000e-04 25   4.11828566e+00
  1.00500000e-04 26   3.09052543e+00
  1.00500000e-04 27   2.08017006e+00
  1.00500000e-04 28   1.05945304e+00
  1.00500000e-04 29   0.00000000e+00

  2.00500000e-04 -30   0.00000000e+00
  2.00500000e-04 -29   1.03143889e+00
  2.00500000e-04 -28   2.01705668e+00
  2.00500000e-04 -27   2.97693430e+00
  2.00500000e-04 -26   3.93116175e+00
  2.00500000e-04 -25   4.87783761e+00
  2.00500000e-04 -24   5.81500227e+00
  2.00500000e-04 -23   6.74062769e+00
  2.00500000e-04 -22   7.65260957e+00
  2.00500000e-04 -21   8.54876241e+00
  2.00500000e-04 -20   9.42681751e+00
  2.00500000e-04 -19   1.02844244e+01
  2.00500000e-04 -18   1.11191553e+01
  2.00500000e-04 -17   1.19285135e+01
  2.00500000e-04 -16   1.27099446e+01
  2.00500000e-04 -15   1.34608512e+01
  2.00500000e-04 -14   1.41786102e+01
  2.00500000e-04 -13   1.48605935e+01
  2.00500000e-04 -12   1.55041898e+01
  2.00500000e-04 -11   1.61068294e+01
  2.00500000e-04 -10   1.66660098e+01
  2.00500000e-04 -9   1.71793216e+01
  2.00500000e-04 -8   1.76444762e+01
  2.00500000e-04 -7   1.80593310e+01
  2.00500000e-04 -6   1.84219161e+01
  2.00500000e-04 -5   1.87304575e+01
  2.00500000e-04 -4   1.89833999e+01
  2.00500000e-04 -3   1.91794262e+01
  2.00500000e-04 -2   1.93174743e+01
  2.00500000e-04 -1   1.93967513e+01
  2.00500000e-04 0   1.94167432e+01
  2.00500000e-04 1   1.93772217e+01
  2.00500000e-04 2   1.92782469e+01
  2.00500000e-04 3   1.91201663e+01
  2.00500000e-04 4   1.89036093e+01
  2.00500000e-04 5   1.86294792e+01
  2.00500000e-04 6   1.82989410e+01
  2.00500000e-04 7   1.79134055e+01
  2.00500000e-04 8   1.74745124e+01
  2.00500000e-04 9   1.69841090e+01
  2.00500000e-04 10   1.64442282e+01
  2.00500000e-04 11   1.58570652e+01
  2.00500000e-04 12   1.52249527e+01
  2.00500000e-04 13   1.45503362e+01
  2.00500000e-04 14   1.38357497e+01
  2.00500000e-04 15   1.30837921e+01
  2.00500000e-04 16   1.22971043e+01
  2.00500000e-04 17   1.14783490e+01
  2.00500000e-04 18   1.06301921e+01
  2.00500000e-04 19   9.75528644e+00
  2.00500000e-04 20   8.85625831e+00
  2.00500000e-04 21   7.93569728e+00
  2.00500000e-04 22   6.99614849e+00
  2.00500000e-04 23   6.04010814e+00
  2.00500000e-04 24   5.07002195e+00
  2.00500000e-04 25   4.08828638e+00
  2.00500000e-04 26   3.09725233e+00
  2.00500000e-04 27   2.09923118e+00
  2.00500000e-04 28   1.07365885e+00
  2.00500000e-04 29   0.00000000e+00

  3.00500000e-04 -30   0.00000000e+00
