  0.00000000e+00 -30   0.00000000e+00
  0.00000000e+00 -29   0.00000000e+00
  0.00000000e+00 -28   0.00000000e+00
  0.00000000e+00 -27   0.00000000e+00
  0.00000000e+00 -26   0.00000000e+00
  0.00000000e+00 -25   0.00000000e+00
  0.00000000e+00 -24   0.00000000e+00
  0.00000000e+00 -23   0.00000000e+00
  0.00000000e+00 -22   0.00000000e+00
  0.00000000e+00 -21   0.00000000e+00
  0.00000000e+00 -20   0.00000000e+00
  0.00000000e+00 -19   0.00000000e+00
  0.00000000e+00 -18   0.00000000e+00
  0.00000000e+00 -17   0.00000000e+00
  0.00000000e+00 -16   0.00000000e+00
  0.00000000e+00 -15   0.00000000e+00
  0.00000000e+00 -14   0.00000000e+00
  0.00000000e+00 -13   0.00000000e+00
  0.00000000e+00 -12   0.00000000e+00
  0.00000000e+00 -11   0.00000000e+00
  0.00000000e+00 -10   0.00000000e+00
  0.00000000e+00 -9   0.00000000e+00
  0.00000000e+00 -8   0.00000000e+00
  0.00000000e+00 -7   0.00000000e+00
  0.00000000e+00 -6   0.00000000e+00
  0.00000000e+00 -5   0.00000000e+00
  0.00000000e+00 -4   0.00000000e+00
  0.00000000e+00 -3   0.00000000e+00
  0.00000000e+00 -2   0.00000000e+00
  0.00000000e+00 -1   0.00000000e+00
  0.00000000e+00 0   1.00000000e+02
  0.00000000e+00 1   0.00000000e+00
  0.00000000e+00 2   0.00000000e+00
  0.00000000e+00 3   0.00000000e+00
  0.00000000e+00 4   0.00000000e+00
  0.00000000e+00 5   0.00000000e+00
  0.00000000e+00 6   0.00000000e+00
  0.00000000e+00 7   0.00000000e+00
  0.00000000e+00 8   0.00000000e+00
  0.00000000e+00 9   0.00000000e+00
  0.00000000e+00 10   0.00000000e+00
  0.00000000e+00 11   0.00000000e+00
  0.00000000e+00 12   0.00000000e+00
  0.00000000e+00 13   0.00000000e+00
  0.00000000e+00 14   0.00000000e+00
  0.00000000e+00 15   0.00000000e+00
  0.00000000e+00 16   0.00000000e+00
  0.00000000e+00 17   0.00000000e+00
  0.00000000e+00 18   0.00000000e+00
  0.00000000e+00 19   0.00000000e+00
  0.00000000e+00 20   0.00000000e+00
  0.00000000e+00 21   0.00000000e+00
  0.00000000e+00 22   0.00000000e+00
  0.00000000e+00 23   0.00000000e+00
  0.00000000e+00 24   0.00000000e+00
  0.00000000e+00 25   0.00000000e+00
  0.00000000e+00 26   0.00000000e+00
  0.00000000e+00 27   0.00000000e+00
  0.00000000e+00 28   0.00000000e+00
  0.00000000e+00 29   0.00000000e+00

  2.50000000e-05 -30   7.41254769e-22
  2.50000000e-05 -29   4.44752861e-21
  2.50000000e-05 -28   2.59439169e-20
  2.50000000e-05 -27   1.51215973e-19
  2.50000000e-05 -26   8.81351920e-19
  2.50000000e-05 -25   5.13689555e-18
  2.50000000e-05 -24   2.99400214e-17
  2.50000000e-05 -23   1.74503233e-16
  2.50000000e-05 -22   1.01707937e-15
  2.50000000e-05 -21   5.92797301e-15
  2.50000000e-05 -20   3.45507587e-14
  2.50000000e-05 -19   2.01376579e-13
  2.50000000e-05 -18   1.17370872e-12
  2.50000000e-05 -17   6.84087572e-12
  2.50000000e-05 -16   3.98715456e-11
  2.50000000e-05 -15   2.32388398e-10
  2.50000000e-05 -14   1.35445884e-09
  2.50000000e-05 -13   7.89436466e-09
  2.50000000e-05 -12   4.60117291e-08
  2.50000000e-05 -11   2.68176010e-07
  2.50000000e-05 -10   1.56304433e-06
  2.50000000e-05 -9   9.11008997e-06
  2.50000000e-05 -8   5.30974955e-05
  2.50000000e-05 -7   3.09474883e-04
  2.50000000e-05 -6   1.80375180e-03
  2.50000000e-05 -5   1.05130359e-02
  2.50000000e-05 -4   6.12744638e-02
  2.50000000e-05 -3   3.57133747e-01
  2.50000000e-05 -2   2.08152802e+00
  2.50000000e-05 -1   1.21320344e+01
  2.50000000e-05 0   7.07106781e+01
  2.50000000e-05 1   1.21320344e+01
  2.50000000e-05 2   2.08152802e+00
  2.50000000e-05 3   3.57133747e-01
  2.50000000e-05 4   6.12744638e-02
  2.50000000e-05 5   1.05130359e-02
  2.50000000e-05 6   1.80375180e-03
  2.50000000e-05 7   3.09474883e-04
  2.50000000e-05 8   5.30974955e-05
  2.50000000e-05 9   9.11008997e-06
  2.50000000e-05 10   1.56304433e-06
  2.50000000e-05 11   2.68176010e-07
  2.50000000e-05 12   4.60117291e-08
  2.50000000e-05 13   7.89436466e-09
  2.50000000e-05 14   1.35445884e-09
  2.50000000e-05 15   2.32388398e-10
  2.50000000e-05 16   3.98715456e-11
  2.50000000e-05 17   6.84087572e-12
  2.50000000e-05 18   1.17370872e-12
  2.50000000e-05 19   2.01376579e-13
  2.50000000e-05 20   3.45507587e-14
  2.50000000e-05 21   5.92797301e-15
  2.50000000e-05 22   1.01707937e-15
  2.50000000e-05 23   1.74503233e-16
  2.50000000e-05 24   2.99400213e-17
  2.50000000e-05 25   5.13689544e-18
  2.50000000e-05 26   8.81351278e-19
  2.50000000e-05 27   1.51212229e-19
  2.50000000e-05 28   2.59220964e-20
  2.50000000e-05 29   4.32034940e-21

  7.50000000e-05 -30   1.84179659e-19
  7.50000000e-05 -29   1.04008381e-18
  7.50000000e-05 -28   5.67821847e-18
  7.50000000e-05 -27   3.08967531e-17
  7.50000000e-05 -26   1.67700664e-16
  7.50000000e-05 -25   9.07849345e-16
  7.50000000e-05 -24   4.90075135e-15
  7.50000000e-05 -23   2.63744427e-14
  7.50000000e-05 -22   1.41470292e-13
  7.50000000e-05 -21   7.56107906e-13
  7.50000000e-05 -20   4.02528959e-12
  7.50000000e-05 -19   2.13374913e-11
  7.50000000e-05 -18   1.12573528e-10
  7.50000000e-05 -17   5.90827057e-10
  7.50000000e-05 -16   3.08293457e-09
  7.50000000e-05 -15   1.59827856e-08
  7.50000000e-05 -14   8.22572090e-08
  7.50000000e-05 -13   4.19863258e-07
  7.50000000e-05 -12   2.12296699e-06
  7.50000000e-05 -11   1.06182136e-05
  7.50000000e-05 -10   5.24381073e-05
  7.50000000e-05 -9   2.55111728e-04
  7.50000000e-05 -8   1.21899696e-03
  7.50000000e-05 -7   5.69811836e-03
  7.50000000e-05 -6   2.59139985e-02
  7.50000000e-05 -5   1.13763934e-01
  7.50000000e-05 -4   4.76453718e-01
  7.50000000e-05 -3   1.86789356e+00
  7.50000000e-05 -2   6.62912607e+00
  7.50000000e-05 -1   1.98873782e+01
  7.50000000e-05 0   4.19844651e+01
  7.50000000e-05 1   1.98873782e+01
  7.50000000e-05 2   6.62912607e+00
  7.50000000e-05 3   1.86789356e+00
  7.50000000e-05 4   4.76453718e-01
  7.50000000e-05 5   1.13763934e-01
  7.50000000e-05 6   2.59139985e-02
  7.50000000e-05 7   5.69811836e-03
  7.50000000e-05 8   1.21899696e-03
  7.50000000e-05 9   2.55111728e-04
  7.50000000e-05 10   5.24381073e-05
  7.50000000e-05 11   1.06182136e-05
  7.50000000e-05 12   2.12296699e-06
  7.50000000e-05 13   4.19863258e-07
  7.50000000e-05 14   8.22572090e-08
  7.50000000e-05 15   1.59827856e-08
  7.50000000e-05 16   3.08293457e-09
  7.50000000e-05 17   5.90827057e-10
  7.50000000e-05 18   1.12573528e-10
  7.50000000e-05 19   2.13374913e-11
  7.50000000e-05 20   4.02528959e-12
  7.50000000e-05 21   7.56107906e-13
  7.50000000e-05 22   1.41470292e-13
  7.50000000e-05 23   2.63744427e-14
  7.50000000e-05 24   4.90075135e-15
  7.50000000e-05 25   9.07849308e-16
  7.50000000e-05 26   1.67700461e-16
  7.50000000e-05 27   3.08956374e-17
  7.50000000e-05 28   5.67208690e-18
  7.50000000e-05 29   1.00644678e-18

  1.25000000e-04 -30   8.69230530e-18
  1.25000000e-04 -29   4.64017618e-17
  1.25000000e-04 -28   2.38152720e-16
  1.25000000e-04 -27   1.21551469e-15
  1.25000000e-04 -26   6.17535332e-15
  1.25000000e-04 -25   3.12204603e-14
  1.25000000e-04 -24   1.57013332e-13
  1.25000000e-04 -23   7.85196808e-13
  1.25000000e-04 -22   3.90273727e-12
  1.25000000e-04 -21   1.92702991e-11
  1.25000000e-04 -20   9.44684462e-11
  1.25000000e-04 -19   4.59495365e-10
  1.25000000e-04 -18   2.21588891e-09
  1.25000000e-04 -17   1.05855940e-08
  1.25000000e-04 -16   5.00440013e-08
  1.25000000e-04 -15   2.33859850e-07
  1.25000000e-04 -14   1.07878434e-06
  1.25000000e-04 -13   4.90440479e-06
  1.25000000e-04 -12   2.19314420e-05
  1.25000000e-04 -11   9.62392867e-05
  1.25000000e-04 -10   4.13218188e-04
  1.25000000e-04 -9   1.72968968e-03
  1.25000000e-04 -8   7.02593477e-03
  1.25000000e-04 -7   2.75271759e-02
  1.25000000e-04 -6   1.03187598e-01
  1.25000000e-04 -5   3.65969919e-01
  1.25000000e-04 -4   1.20843444e+00
  1.25000000e-04 -3   3.62530332e+00
  1.25000000e-04 -2   9.49484203e+00
  1.25000000e-04 -1   2.01981185e+01
  1.25000000e-04 0   2.99346474e+01
  1.25000000e-04 1   2.01981185e+01
  1.25000000e-04 2   9.49484203e+00
  1.25000000e-04 3   3.62530332e+00
  1.25000000e-04 4   1.20843444e+00
  1.25000000e-04 5   3.65969919e-01
  1.25000000e-04 6   1.03187598e-01
  1.25000000e-04 7   2.75271759e-02
  1.25000000e-04 8   7.02593477e-03
  1.25000000e-04 9   1.72968968e-03
  1.25000000e-04 10   4.13218188e-04
  1.25000000e-04 11   9.62392867e-05
  1.25000000e-04 12   2.19314420e-05
  1.25000000e-04 13   4.90440479e-06
  1.25000000e-04 14   1.07878434e-06
  1.25000000e-04 15   2.33859850e-07
  1.25000000e-04 16   5.00440013e-08
  1.25000000e-04 17   1.05855940e-08
  1.25000000e-04 18   2.21588891e-09
  1.25000000e-04 19   4.59495365e-10
  1.25000000e-04 20   9.44684462e-11
  1.25000000e-04 21   1.92702991e-11
  1.25000000e-04 22   3.90273727e-12
  1.25000000e-04 23   7.85196808e-13
  1.25000000e-04 24   1.57013332e-13
  1.25000000e-04 25   3.12204580e-14
  1.25000000e-04 26   6.17534134e-15
  1.25000000e-04 27   1.21545223e-15
  1.25000000e-04 28   2.37827931e-16
  1.25000000e-04 29   4.47185428e-17

  1.75000000e-04 -30   1.85674513e-16
