  5.00000000e-01    0.00000000e+00    0.00000000e+00
  5.00000000e-01    5.00000000e-02    3.38275407e-05
  5.00000000e-01    1.00000000e-01    9.18028400e-06
  5.00000000e-01    1.50000000e-01   -2.21788601e-04
  5.00000000e-01    2.00000000e-01   -1.76954442e-05
  5.00000000e-01    2.50000000e-01    7.17093105e-04
  5.00000000e-01    3.00000000e-01   -9.24071889e-05
  5.00000000e-01    3.50000000e-01   -2.47473432e-03
  5.00000000e-01    4.00000000e-01   -1.07257798e-03
  5.00000000e-01    4.50000000e-01    6.19137513e-03
  5.00000000e-01    5.00000000e-01    9.30710830e-03
  5.00000000e-01    5.50000000e-01   -3.53899411e-03
  5.00000000e-01    6.00000000e-01   -2.71003375e-02
  5.00000000e-01    6.50000000e-01   -3.82374742e-02
  5.00000000e-01    7.00000000e-01   -1.46198110e-02
  5.00000000e-01    7.50000000e-01    4.96218298e-02
  5.00000000e-01    8.00000000e-01    1.44806924e-01
  5.00000000e-01    8.50000000e-01    2.56114083e-01
  5.00000000e-01    9.00000000e-01    3.71600902e-01
  5.00000000e-01    9.50000000e-01    4.84099874e-01
  5.00000000e-01    1.00000000e+00    5.89752746e-01
  5.00000000e-01    1.05000000e+00    6.86273619e-01
  5.00000000e-01    1.10000000e+00    7.71999211e-01
  5.00000000e-01    1.15000000e+00    8.45553275e-01
  5.00000000e-01    1.20000000e+00    9.05772744e-01
  5.00000000e-01    1.25000000e+00    9.51707651e-01
  5.00000000e-01    1.30000000e+00    9.82633560e-01
  5.00000000e-01    1.35000000e+00    9.98062750e-01
  5.00000000e-01    1.40000000e+00    9.97751896e-01
  5.00000000e-01    1.45000000e+00    9.81705897e-01
  5.00000000e-01    1.50000000e+00    9.50177810e-01
  5.00000000e-01    1.55000000e+00    9.03664852e-01
  5.00000000e-01    1.60000000e+00    8.42900559e-01
  5.00000000e-01    1.65000000e+00    7.68843221e-01
  5.00000000e-01    1.70000000e+00    6.82660765e-01
  5.00000000e-01    1.75000000e+00    5.85712342e-01
  5.00000000e-01    1.80000000e+00    4.79526885e-01
  5.00000000e-01    1.85000000e+00    3.65779003e-01
  5.00000000e-01    1.90000000e+00    2.46262567e-01
  5.00000000e-01    1.95000000e+00    1.22862424e-01
  5.00000000e-01    2.00000000e+00   -2.47533331e-03
  5.00000000e-01    2.05000000e+00   -1.27774053e-01
  5.00000000e-01    2.10000000e+00   -2.51057700e-01
  5.00000000e-01    2.15000000e+00   -3.70382015e-01
  5.00000000e-01    2.20000000e+00   -4.83865200e-01
  5.00000000e-01    2.25000000e+00   -5.89717438e-01
  5.00000000e-01    2.30000000e+00   -6.86270016e-01
  5.00000000e-01    2.35000000e+00   -7.71997655e-01
  5.00000000e-01    2.40000000e+00   -8.45555634e-01
  5.00000000e-01    2.45000000e+00   -9.05773211e-01
  5.00000000e-01    2.50000000e+00   -9.51691428e-01
  5.00000000e-01    2.55000000e+00   -9.82665984e-01
  5.00000000e-01    2.60000000e+00   -9.98093311e-01
  5.00000000e-01    2.65000000e+00   -9.97563572e-01
  5.00000000e-01    2.70000000e+00   -9.81718198e-01
