  6.50000000e+00    0.00000000e+00    0.00000000e+00
  6.50000000e+00    5.00000000e-02    4.38663418e+16
  6.50000000e+00    1.00000000e-01    3.73592097e+17
  6.50000000e+00    1.50000000e-01   -1.12519471e+17
  6.50000000e+00    2.00000000e-01   -7.20759038e+17
  6.50000000e+00    2.50000000e-01    1.28468784e+17
  6.50000000e+00    3.00000000e-01    1.01409778e+18
  6.50000000e+00    3.50000000e-01   -7.08407287e+16
  6.50000000e+00    4.00000000e-01   -1.22601639e+18
  6.50000000e+00    4.50000000e-01   -6.28028265e+16
  6.50000000e+00    5.00000000e-01    1.33229217e+18
  6.50000000e+00    5.50000000e-01    2.54778846e+17
  6.50000000e+00    6.00000000e-01   -1.31805287e+18
  6.50000000e+00    6.50000000e-01   -4.70441337e+17
  6.50000000e+00    7.00000000e-01    1.18430569e+18
  6.50000000e+00    7.50000000e-01    6.65905921e+17
  6.50000000e+00    8.00000000e-01   -9.52054109e+17
  6.50000000e+00    8.50000000e-01   -7.98683620e+17
  6.50000000e+00    9.00000000e-01    6.61092189e+17
  6.50000000e+00    9.50000000e-01    8.38450836e+17
  6.50000000e+00    1.00000000e+00   -3.62141680e+17
  6.50000000e+00    1.05000000e+00   -7.74870302e+17
  6.50000000e+00    1.10000000e+00    1.03775515e+17
  6.50000000e+00    1.15000000e+00    6.20133663e+17
  6.50000000e+00    1.20000000e+00    8.16085345e+16
  6.50000000e+00    1.25000000e+00   -4.05543605e+17
  6.50000000e+00    1.30000000e+00   -1.87196993e+17
  6.50000000e+00    1.35000000e+00    1.73410869e+17
  6.50000000e+00    1.40000000e+00    2.32260903e+17
  6.50000000e+00    1.45000000e+00    3.29608292e+16
  6.50000000e+00    1.50000000e+00   -2.53061860e+17
  6.50000000e+00    1.55000000e+00   -1.78024746e+17
  6.50000000e+00    1.60000000e+00    2.87761936e+17
  6.50000000e+00    1.65000000e+00    2.39165466e+17
  6.50000000e+00    1.70000000e+00   -3.61667650e+17
  6.50000000e+00    1.75000000e+00   -2.07696509e+17
  6.50000000e+00    1.80000000e+00    4.78828580e+17
