  5.00000000e+00    0.00000000e+00    0.00000000e+00
  5.00000000e+00    5.00000000e-02    2.49886291e-17
  5.00000000e+00    1.00000000e-01    9.58899682e-17
  5.00000000e+00    1.50000000e-01    2.21110941e-16
  5.00000000e+00    2.00000000e-01    5.60696570e-16
  5.00000000e+00    2.50000000e-01    1.06863104e-15
  5.00000000e+00    3.00000000e-01    2.41699350e-15
  5.00000000e+00    3.50000000e-01    4.26521412e-15
  5.00000000e+00    4.00000000e-01    9.10324197e-15
  5.00000000e+00    4.50000000e-01    1.53701300e-14
  5.00000000e+00    5.00000000e-01    3.15940353e-14
  5.00000000e+00    5.50000000e-01    5.17625060e-14
  5.00000000e+00    6.00000000e-01    1.03464594e-13
  5.00000000e+00    6.50000000e-01    1.65704471e-13
  5.00000000e+00    7.00000000e-01    3.23770606e-13
  5.00000000e+00    7.50000000e-01    5.09112530e-13
  5.00000000e+00    8.00000000e-01    9.75453562e-13
  5.00000000e+00    8.50000000e-01    1.51024242e-12
  5.00000000e+00    9.00000000e-01    2.84313554e-12
  5.00000000e+00    9.50000000e-01    4.34258110e-12
  5.00000000e+00    1.00000000e+00    8.04332476e-12
  5.00000000e+00    1.05000000e+00    1.21368847e-11
  5.00000000e+00    1.10000000e+00    2.21375733e-11
  5.00000000e+00    1.15000000e+00    3.30354295e-11
  5.00000000e+00    1.20000000e+00    5.93770768e-11
  5.00000000e+00    1.25000000e+00    8.76998126e-11
  5.00000000e+00    1.30000000e+00    1.55401581e-10
  5.00000000e+00    1.35000000e+00    2.27321955e-10
  5.00000000e+00    1.40000000e+00    3.97249344e-10
  5.00000000e+00    1.45000000e+00    5.75805226e-10
  5.00000000e+00    1.50000000e+00    9.92592486e-10
  5.00000000e+00    1.55000000e+00    1.42622350e-09
  5.00000000e+00    1.60000000e+00    2.42570228e-09
  5.00000000e+00    1.65000000e+00    3.45622946e-09
  5.00000000e+00    1.70000000e+00    5.80053520e-09
  5.00000000e+00    1.75000000e+00    8.19783182e-09
  5.00000000e+00    1.80000000e+00    1.35777174e-08
  5.00000000e+00    1.85000000e+00    1.90378955e-08
  5.00000000e+00    1.90000000e+00    3.11204047e-08
  5.00000000e+00    1.95000000e+00    4.32987777e-08
  5.00000000e+00    2.00000000e+00    6.98601124e-08
  5.00000000e+00    2.05000000e+00    9.64626838e-08
  5.00000000e+00    2.10000000e+00    1.53625697e-07
  5.00000000e+00    2.15000000e+00    2.10543422e-07
  5.00000000e+00    2.20000000e+00    3.30991603e-07
  5.00000000e+00    2.25000000e+00    4.50276281e-07
  5.00000000e+00    2.30000000e+00    6.98783466e-07
  5.00000000e+00    2.35000000e+00    9.43659756e-07
  5.00000000e+00    2.40000000e+00    1.44571678e-06
  5.00000000e+00    2.45000000e+00    1.93813623e-06
  5.00000000e+00    2.50000000e+00    2.93137590e-06
  5.00000000e+00    2.55000000e+00    3.90131070e-06
  5.00000000e+00    2.60000000e+00    5.82548493e-06
  5.00000000e+00    2.65000000e+00    7.69682723e-06
  5.00000000e+00    2.70000000e+00    1.13470410e-05
  5.00000000e+00    2.75000000e+00    1.48833036e-05
  5.00000000e+00    2.80000000e+00    2.16638159e-05
  5.00000000e+00    2.85000000e+00    2.82084728e-05
  5.00000000e+00    2.90000000e+00    4.05411326e-05
  5.00000000e+00    2.95000000e+00    5.24027647e-05
  5.00000000e+00    3.00000000e+00    7.43648756e-05
  5.00000000e+00    3.05000000e+00    9.54159891e-05
  5.00000000e+00    3.10000000e+00    1.33705604e-04
  5.00000000e+00    3.15000000e+00    1.70284479e-04
  5.00000000e+00    3.20000000e+00    2.35633254e-04
  5.00000000e+00    3.25000000e+00    2.97856885e-04
  5.00000000e+00    3.30000000e+00    4.07025207e-04
  5.00000000e+00    3.35000000e+00    5.10632028e-04
  5.00000000e+00    3.40000000e+00    6.89118214e-04
  5.00000000e+00    3.45000000e+00    8.57952267e-04
  5.00000000e+00    3.50000000e+00    1.14351381e-03
  5.00000000e+00    3.55000000e+00    1.41272480e-03
  5.00000000e+00    3.60000000e+00    1.85972912e-03
  5.00000000e+00    3.65000000e+00    2.27968077e-03
  5.00000000e+00    3.70000000e+00    2.96416058e-03
  5.00000000e+00    3.75000000e+00    3.60489952e-03
  5.00000000e+00    3.80000000e+00    4.62997337e-03
  5.00000000e+00    3.85000000e+00    5.58590417e-03
  5.00000000e+00    3.90000000e+00    7.08693818e-03
  5.00000000e+00    3.95000000e+00    8.48108140e-03
  5.00000000e+00    4.00000000e+00    1.06296332e-02
  5.00000000e+00    4.05000000e+00    1.26165338e-02
  5.00000000e+00    4.10000000e+00    1.56217811e-02
  5.00000000e+00    4.15000000e+00    1.83878313e-02
  5.00000000e+00    4.20000000e+00    2.24939167e-02
  5.00000000e+00    4.25000000e+00    2.62536330e-02
  5.00000000e+00    4.30000000e+00    3.17312516e-02
  5.00000000e+00    4.35000000e+00    3.67179881e-02
  5.00000000e+00    4.40000000e+00    4.38487112e-02
  5.00000000e+00    4.45000000e+00    5.02985067e-02
  5.00000000e+00    4.50000000e+00    5.93508620e-02
  5.00000000e+00    4.55000000e+00    6.74786832e-02
  5.00000000e+00    4.60000000e+00    7.86759579e-02
  5.00000000e+00    4.65000000e+00    8.86445543e-02
  5.00000000e+00    4.70000000e+00    1.02125613e-01
  5.00000000e+00    4.75000000e+00    1.14008505e-01
  5.00000000e+00    4.80000000e+00    1.29784513e-01
  5.00000000e+00    4.85000000e+00    1.43526157e-01
  5.00000000e+00    4.90000000e+00    1.61437722e-01
  5.00000000e+00    4.95000000e+00    1.76815401e-01
  5.00000000e+00    5.00000000e+00    1.96496006e-01
  5.00000000e+00    5.05000000e+00    2.13089196e-01
  5.00000000e+00    5.10000000e+00    2.33941527e-01
