#   time    x   y   vx  vy
  3.01000000e+00   8.12765699e+01   4.10382045e+01   2.18762784e+01  -3.61765950e+00
  3.02000000e+00   8.14952161e+01   4.10015629e+01   2.18529699e+01  -3.71066301e+00
  3.03000000e+00   8.17136295e+01   4.09639919e+01   2.18297017e+01  -3.80353984e+00
  3.04000000e+00   8.19318103e+01   4.09254927e+01   2.18064731e+01  -3.89629014e+00
  3.05000000e+00   8.21497591e+01   4.08860667e+01   2.17832836e+01  -3.98891406e+00
  3.06000000e+00   8.23674762e+01   4.08457151e+01   2.17601327e+01  -4.08141176e+00
  3.07000000e+00   8.25849620e+01   4.08044391e+01   2.17370200e+01  -4.17378336e+00
  3.08000000e+00   8.28022168e+01   4.07622400e+01   2.17139448e+01  -4.26602901e+00
  3.09000000e+00   8.30192411e+01   4.07191192e+01   2.16909068e+01  -4.35814883e+00
  3.10000000e+00   8.32360351e+01   4.06750777e+01   2.16679053e+01  -4.45014293e+00
  3.11000000e+00   8.34525993e+01   4.06301169e+01   2.16449399e+01  -4.54201142e+00
  3.12000000e+00   8.36689341e+01   4.05842381e+01   2.16220101e+01  -4.63375442e+00
  3.13000000e+00   8.38850397e+01   4.05374425e+01   2.15991154e+01  -4.72537201e+00
  3.14000000e+00   8.41009166e+01   4.04897313e+01   2.15762553e+01  -4.81686429e+00
  3.15000000e+00   8.43165650e+01   4.04411058e+01   2.15534293e+01  -4.90823134e+00
  3.16000000e+00   8.45319853e+01   4.03915673e+01   2.15306371e+01  -4.99947324e+00
  3.17000000e+00   8.47471779e+01   4.03411170e+01   2.15078780e+01  -5.09059006e+00
  3.18000000e+00   8.49621430e+01   4.02897561e+01   2.14851517e+01  -5.18158187e+00
  3.19000000e+00   8.51768811e+01   4.02374860e+01   2.14624576e+01  -5.27244871e+00
  3.20000000e+00   8.53913924e+01   4.01843078e+01   2.14397953e+01  -5.36319065e+00
  3.21000000e+00   8.56056772e+01   4.01302228e+01   2.14171645e+01  -5.45380772e+00
  3.22000000e+00   8.58197358e+01   4.00752322e+01   2.13945645e+01  -5.54429998e+00
  3.23000000e+00   8.60335686e+01   4.00193374e+01   2.13719950e+01  -5.63466744e+00
  3.24000000e+00   8.62471759e+01   3.99625395e+01   2.13494555e+01  -5.72491015e+00
  3.25000000e+00   8.64605579e+01   3.99048398e+01   2.13269456e+01  -5.81502811e+00
  3.26000000e+00   8.66737149e+01   3.98462396e+01   2.13044649e+01  -5.90502135e+00
  3.27000000e+00   8.68866473e+01   3.97867400e+01   2.12820130e+01  -5.99488988e+00
  3.28000000e+00   8.70993553e+01   3.97263424e+01   2.12595893e+01  -6.08463369e+00
  3.29000000e+00   8.73118392e+01   3.96650480e+01   2.12371936e+01  -6.17425280e+00
  3.30000000e+00   8.75240993e+01   3.96028580e+01   2.12148253e+01  -6.26374719e+00
  3.31000000e+00   8.77361359e+01   3.95397736e+01   2.11924842e+01  -6.35311685e+00
  3.32000000e+00   8.79479491e+01   3.94757962e+01   2.11701697e+01  -6.44236176e+00
  3.33000000e+00   8.81595394e+01   3.94109270e+01   2.11478814e+01  -6.53148191e+00
  3.34000000e+00   8.83709069e+01   3.93451672e+01   2.11256191e+01  -6.62047725e+00
  3.35000000e+00   8.85820519e+01   3.92785181e+01   2.11033823e+01  -6.70934777e+00
  3.36000000e+00   8.87929747e+01   3.92109809e+01   2.10811705e+01  -6.79809342e+00
  3.37000000e+00   8.90036754e+01   3.91425569e+01   2.10589835e+01  -6.88671415e+00
  3.38000000e+00   8.92141545e+01   3.90732472e+01   2.10368208e+01  -6.97520993e+00
  3.39000000e+00   8.94244120e+01   3.90030533e+01   2.10146820e+01  -7.06358070e+00
  3.40000000e+00   8.96344482e+01   3.89319762e+01   2.09925669e+01  -7.15182640e+00
  3.41000000e+00   8.98442634e+01   3.88600174e+01   2.09704750e+01  -7.23994697e+00
  3.42000000e+00   9.00538578e+01   3.87871779e+01   2.09484060e+01  -7.32794234e+00
  3.43000000e+00   9.02632317e+01   3.87134592e+01   2.09263594e+01  -7.41581244e+00
  3.44000000e+00   9.04723851e+01   3.86388623e+01   2.09043351e+01  -7.50355720e+00
  3.45000000e+00   9.06813185e+01   3.85633886e+01   2.08823325e+01  -7.59117654e+00
  3.46000000e+00   9.08900319e+01   3.84870394e+01   2.08603514e+01  -7.67867038e+00
  3.47000000e+00   9.10985256e+01   3.84098159e+01   2.08383914e+01  -7.76603862e+00
  3.48000000e+00   9.13067998e+01   3.83317193e+01   2.08164522e+01  -7.85328117e+00
  3.49000000e+00   9.15148548e+01   3.82527509e+01   2.07945335e+01  -7.94039794e+00
  3.50000000e+00   9.17226906e+01   3.81729119e+01   2.07726348e+01  -8.02738883e+00
  3.51000000e+00   9.19303075e+01   3.80922037e+01   2.07507560e+01  -8.11425373e+00
  3.52000000e+00   9.21377058e+01   3.80106275e+01   2.07288967e+01  -8.20099254e+00
  3.53000000e+00   9.23448856e+01   3.79281845e+01   2.07070565e+01  -8.28760514e+00
  3.54000000e+00   9.25518470e+01   3.78448760e+01   2.06852351e+01  -8.37409142e+00
  3.55000000e+00   9.27585904e+01   3.77607033e+01   2.06634324e+01  -8.46045126e+00
  3.56000000e+00   9.29651158e+01   3.76756676e+01   2.06416478e+01  -8.54668454e+00
  3.57000000e+00   9.31714234e+01   3.75897703e+01   2.06198812e+01  -8.63279113e+00
  3.58000000e+00   9.33775135e+01   3.75030124e+01   2.05981322e+01  -8.71877091e+00
  3.59000000e+00   9.35833861e+01   3.74153955e+01   2.05764005e+01  -8.80462374e+00
  3.60000000e+00   9.37890416e+01   3.73269206e+01   2.05546860e+01  -8.89034949e+00
  3.61000000e+00   9.39944800e+01   3.72375891e+01   2.05329882e+01  -8.97594801e+00
  3.62000000e+00   9.41997014e+01   3.71474023e+01   2.05113068e+01  -9.06141917e+00
  3.63000000e+00   9.44047062e+01   3.70563614e+01   2.04896418e+01  -9.14676282e+00
  3.64000000e+00   9.46094943e+01   3.69644677e+01   2.04679926e+01  -9.23197882e+00
  3.65000000e+00   9.48140661e+01   3.68717224e+01   2.04463591e+01  -9.31706701e+00
  3.66000000e+00   9.50184216e+01   3.67781270e+01   2.04247411e+01  -9.40202724e+00
  3.67000000e+00   9.52225610e+01   3.66836825e+01   2.04031381e+01  -9.48685936e+00
  3.68000000e+00   9.54264844e+01   3.65883904e+01   2.03815501e+01  -9.57156320e+00
  3.69000000e+00   9.56301921e+01   3.64922519e+01   2.03599767e+01  -9.65613861e+00
  3.70000000e+00   9.58336840e+01   3.63952683e+01   2.03384177e+01  -9.74058542e+00
  3.71000000e+00   9.60369605e+01   3.62974408e+01   2.03168729e+01  -9.82490347e+00
  3.72000000e+00   9.62400216e+01   3.61987709e+01   2.02953419e+01  -9.90909258e+00
  3.73000000e+00   9.64428674e+01   3.60992596e+01   2.02738246e+01  -9.99315260e+00
  3.74000000e+00   9.66454981e+01   3.59989085e+01   2.02523208e+01  -1.00770833e+01
  3.75000000e+00   9.68479139e+01   3.58977186e+01   2.02308301e+01  -1.01608846e+01
  3.76000000e+00   9.70501148e+01   3.57956914e+01   2.02093524e+01  -1.02445563e+01
  3.77000000e+00   9.72521010e+01   3.56928281e+01   2.01878874e+01  -1.03280981e+01
  3.78000000e+00   9.74538726e+01   3.55891301e+01   2.01664350e+01  -1.04115100e+01
  3.79000000e+00   9.76554298e+01   3.54845986e+01   2.01449949e+01  -1.04947917e+01
  3.80000000e+00   9.78567726e+01   3.53792349e+01   2.01235668e+01  -1.05779431e+01
  3.81000000e+00   9.80579012e+01   3.52730404e+01   2.01021507e+01  -1.06609639e+01
  3.82000000e+00   9.82588156e+01   3.51660163e+01   2.00807462e+01  -1.07438539e+01
  3.83000000e+00   9.84595161e+01   3.50581640e+01   2.00593532e+01  -1.08266131e+01
  3.84000000e+00   9.86600028e+01   3.49494847e+01   2.00379715e+01  -1.09092412e+01
  3.85000000e+00   9.88602756e+01   3.48399798e+01   2.00166008e+01  -1.09917379e+01
  3.86000000e+00   9.90603348e+01   3.47296506e+01   1.99952411e+01  -1.10741032e+01
  3.87000000e+00   9.92601805e+01   3.46184984e+01   1.99738920e+01  -1.11563367e+01
  3.88000000e+00   9.94598127e+01   3.45065245e+01   1.99525535e+01  -1.12384384e+01
  3.89000000e+00   9.96592316e+01   3.43937303e+01   1.99312253e+01  -1.13204080e+01
  3.90000000e+00   9.98584373e+01   3.42801170e+01   1.99099073e+01  -1.14022453e+01
  3.91000000e+00   1.00057430e+02   3.41656860e+01   1.98885992e+01  -1.14839501e+01
  3.92000000e+00   1.00256209e+02   3.40504387e+01   1.98673010e+01  -1.15655222e+01
  3.93000000e+00   1.00454776e+02   3.39343763e+01   1.98460124e+01  -1.16469614e+01
  3.94000000e+00   1.00653130e+02   3.38175001e+01   1.98247332e+01  -1.17282676e+01
  3.95000000e+00   1.00851271e+02   3.36998116e+01   1.98034634e+01  -1.18094404e+01
  3.96000000e+00   1.01049199e+02   3.35813120e+01   1.97822027e+01  -1.18904798e+01
  3.97000000e+00   1.01246915e+02   3.34620026e+01   1.97609511e+01  -1.19713854e+01
  3.98000000e+00   1.01444418e+02   3.33418849e+01   1.97397083e+01  -1.20521571e+01
  3.99000000e+00   1.01641709e+02   3.32209602e+01   1.97184742e+01  -1.21327947e+01
  4.00000000e+00   1.01838788e+02   3.30992297e+01   1.96972486e+01  -1.22132980e+01
  4.01000000e+00   1.02035654e+02   3.29766949e+01   1.96760315e+01  -1.22936667e+01
  4.02000000e+00   1.02232308e+02   3.28533570e+01   1.96548226e+01  -1.23739006e+01
  4.03000000e+00   1.02428750e+02   3.27292175e+01   1.96336218e+01  -1.24539997e+01
  4.04000000e+00   1.02624981e+02   3.26042777e+01   1.96124291e+01  -1.25339635e+01
  4.05000000e+00   1.02820999e+02   3.24785390e+01   1.95912443e+01  -1.26137920e+01
  4.06000000e+00   1.03016806e+02   3.23520026e+01   1.95700671e+01  -1.26934849e+01
  4.07000000e+00   1.03212400e+02   3.22246699e+01   1.95488977e+01  -1.27730419e+01
  4.08000000e+00   1.03407784e+02   3.20965424e+01   1.95277357e+01  -1.28524630e+01
  4.09000000e+00   1.03602955e+02   3.19676214e+01   1.95065811e+01  -1.29317479e+01
  4.10000000e+00   1.03797915e+02   3.18379081e+01   1.94854337e+01  -1.30108963e+01
  4.11000000e+00   1.03992664e+02   3.17074041e+01   1.94642936e+01  -1.30899080e+01
  4.12000000e+00   1.04187201e+02   3.15761107e+01   1.94431604e+01  -1.31687830e+01
  4.13000000e+00   1.04381527e+02   3.14440291e+01   1.94220342e+01  -1.32475208e+01
  4.14000000e+00   1.04575642e+02   3.13111609e+01   1.94009149e+01  -1.33261214e+01
  4.15000000e+00   1.04769545e+02   3.11775074e+01   1.93798023e+01  -1.34045845e+01
  4.16000000e+00   1.04963238e+02   3.10430699e+01   1.93586963e+01  -1.34829099e+01
  4.17000000e+00   1.05156719e+02   3.09078499e+01   1.93375968e+01  -1.35610974e+01
  4.18000000e+00   1.05349990e+02   3.07718487e+01   1.93165038e+01  -1.36391467e+01
  4.19000000e+00   1.05543050e+02   3.06350676e+01   1.92954172e+01  -1.37170578e+01
  4.20000000e+00   1.05735898e+02   3.04975082e+01   1.92743369e+01  -1.37948303e+01
  4.21000000e+00   1.05928536e+02   3.03591717e+01   1.92532627e+01  -1.38724641e+01
  4.22000000e+00   1.06120964e+02   3.02200596e+01   1.92321946e+01  -1.39499589e+01
  4.23000000e+00   1.06313180e+02   3.00801733e+01   1.92111326e+01  -1.40273145e+01
  4.24000000e+00   1.06505186e+02   2.99395140e+01   1.91900765e+01  -1.41045308e+01
  4.25000000e+00   1.06696982e+02   2.97980833e+01   1.91690263e+01  -1.41816075e+01
  4.26000000e+00   1.06888567e+02   2.96558826e+01   1.91479819e+01  -1.42585444e+01
  4.27000000e+00   1.07079941e+02   2.95129131e+01   1.91269433e+01  -1.43353413e+01
  4.28000000e+00   1.07271106e+02   2.93691765e+01   1.91059103e+01  -1.44119981e+01
  4.29000000e+00   1.07462060e+02   2.92246739e+01   1.90848829e+01  -1.44885144e+01
  4.30000000e+00   1.07652803e+02   2.90794069e+01   1.90638611e+01  -1.45648902e+01
  4.31000000e+00   1.07843337e+02   2.89333768e+01   1.90428447e+01  -1.46411251e+01
  4.32000000e+00   1.08033660e+02   2.87865851e+01   1.90218338e+01  -1.47172191e+01
  4.33000000e+00   1.08223774e+02   2.86390331e+01   1.90008283e+01  -1.47931718e+01
  4.34000000e+00   1.08413677e+02   2.84907223e+01   1.89798281e+01  -1.48689832e+01
  4.35000000e+00   1.08603370e+02   2.83416542e+01   1.89588332e+01  -1.49446529e+01
  4.36000000e+00   1.08792854e+02   2.81918300e+01   1.89378435e+01  -1.50201809e+01
  4.37000000e+00   1.08982127e+02   2.80412513e+01   1.89168590e+01  -1.50955668e+01
  4.38000000e+00   1.09171191e+02   2.78899194e+01   1.88958796e+01  -1.51708106e+01
  4.39000000e+00   1.09360045e+02   2.77378358e+01   1.88749054e+01  -1.52459119e+01
  4.40000000e+00   1.09548689e+02   2.75850018e+01   1.88539362e+01  -1.53208708e+01
  4.41000000e+00   1.09737123e+02   2.74314190e+01   1.88329720e+01  -1.53956868e+01
  4.42000000e+00   1.09925348e+02   2.72770888e+01   1.88120129e+01  -1.54703599e+01
  4.43000000e+00   1.10113364e+02   2.71220126e+01   1.87910587e+01  -1.55448898e+01
  4.44000000e+00   1.10301170e+02   2.69661917e+01   1.87701094e+01  -1.56192764e+01
  4.45000000e+00   1.10488766e+02   2.68096278e+01   1.87491651e+01  -1.56935195e+01
  4.46000000e+00   1.10676153e+02   2.66523221e+01   1.87282256e+01  -1.57676188e+01
  4.47000000e+00   1.10863331e+02   2.64942761e+01   1.87072910e+01  -1.58415743e+01
  4.48000000e+00   1.11050299e+02   2.63354913e+01   1.86863613e+01  -1.59153857e+01
  4.49000000e+00   1.11237058e+02   2.61759691e+01   1.86654364e+01  -1.59890529e+01
  4.50000000e+00   1.11423608e+02   2.60157110e+01   1.86445163e+01  -1.60625756e+01
  4.51000000e+00   1.11609948e+02   2.58547183e+01   1.86236010e+01  -1.61359537e+01
  4.52000000e+00   1.11796080e+02   2.56929926e+01   1.86026904e+01  -1.62091870e+01
  4.53000000e+00   1.11982002e+02   2.55305353e+01   1.85817847e+01  -1.62822754e+01
  4.54000000e+00   1.12167715e+02   2.53673478e+01   1.85608837e+01  -1.63552186e+01
  4.55000000e+00   1.12353220e+02   2.52034317e+01   1.85399874e+01  -1.64280165e+01
  4.56000000e+00   1.12538515e+02   2.50387882e+01   1.85190959e+01  -1.65006689e+01
  4.57000000e+00   1.12723602e+02   2.48734190e+01   1.84982092e+01  -1.65731757e+01
  4.58000000e+00   1.12908479e+02   2.47073254e+01   1.84773272e+01  -1.66455367e+01
  4.59000000e+00   1.13093148e+02   2.45405090e+01   1.84564500e+01  -1.67177517e+01
  4.60000000e+00   1.13277608e+02   2.43729711e+01   1.84355775e+01  -1.67898206e+01
  4.61000000e+00   1.13461860e+02   2.42047133e+01   1.84147097e+01  -1.68617431e+01
  4.62000000e+00   1.13645902e+02   2.40357370e+01   1.83938468e+01  -1.69335192e+01
  4.63000000e+00   1.13829737e+02   2.38660437e+01   1.83729886e+01  -1.70051487e+01
  4.64000000e+00   1.14013362e+02   2.36956348e+01   1.83521351e+01  -1.70766314e+01
  4.65000000e+00   1.14196779e+02   2.35245118e+01   1.83312865e+01  -1.71479671e+01
  4.66000000e+00   1.14379988e+02   2.33526762e+01   1.83104427e+01  -1.72191558e+01
  4.67000000e+00   1.14562988e+02   2.31801294e+01   1.82896036e+01  -1.72901973e+01
  4.68000000e+00   1.14745780e+02   2.30068730e+01   1.82687695e+01  -1.73610913e+01
  4.69000000e+00   1.14928364e+02   2.28329083e+01   1.82479401e+01  -1.74318379e+01
  4.70000000e+00   1.15110739e+02   2.26582369e+01   1.82271157e+01  -1.75024367e+01
  4.71000000e+00   1.15292906e+02   2.24828603e+01   1.82062961e+01  -1.75728878e+01
  4.72000000e+00   1.15474865e+02   2.23067799e+01   1.81854815e+01  -1.76431909e+01
  4.73000000e+00   1.15656616e+02   2.21299972e+01   1.81646718e+01  -1.77133459e+01
  4.74000000e+00   1.15838158e+02   2.19525137e+01   1.81438670e+01  -1.77833527e+01
  4.75000000e+00   1.16019493e+02   2.17743309e+01   1.81230673e+01  -1.78532111e+01
  4.76000000e+00   1.16200620e+02   2.15954503e+01   1.81022725e+01  -1.79229210e+01
  4.77000000e+00   1.16381539e+02   2.14158732e+01   1.80814828e+01  -1.79924823e+01
  4.78000000e+00   1.16562249e+02   2.12356014e+01   1.80606982e+01  -1.80618948e+01
  4.79000000e+00   1.16742753e+02   2.10546361e+01   1.80399187e+01  -1.81311584e+01
  4.80000000e+00   1.16923048e+02   2.08729789e+01   1.80191444e+01  -1.82002730e+01
  4.81000000e+00   1.17103135e+02   2.06906314e+01   1.79983752e+01  -1.82692385e+01
  4.82000000e+00   1.17283015e+02   2.05075949e+01   1.79776113e+01  -1.83380548e+01
  4.83000000e+00   1.17462688e+02   2.03238710e+01   1.79568526e+01  -1.84067217e+01
  4.84000000e+00   1.17642152e+02   2.01394612e+01   1.79360992e+01  -1.84752390e+01
  4.85000000e+00   1.17821410e+02   1.99543670e+01   1.79153512e+01  -1.85436068e+01
  4.86000000e+00   1.18000459e+02   1.97685898e+01   1.78946085e+01  -1.86118249e+01
  4.87000000e+00   1.18179302e+02   1.95821312e+01   1.78738713e+01  -1.86798932e+01
  4.88000000e+00   1.18357937e+02   1.93949927e+01   1.78531395e+01  -1.87478116e+01
  4.89000000e+00   1.18536365e+02   1.92071758e+01   1.78324132e+01  -1.88155799e+01
  4.90000000e+00   1.18714585e+02   1.90186819e+01   1.78116925e+01  -1.88831981e+01
  4.91000000e+00   1.18892599e+02   1.88295126e+01   1.77909774e+01  -1.89506660e+01
  4.92000000e+00   1.19070405e+02   1.86396693e+01   1.77702680e+01  -1.90179837e+01
  4.93000000e+00   1.19248004e+02   1.84491536e+01   1.77495643e+01  -1.90851509e+01
  4.94000000e+00   1.19425396e+02   1.82579670e+01   1.77288663e+01  -1.91521676e+01
  4.95000000e+00   1.19602581e+02   1.80661110e+01   1.77081742e+01  -1.92190336e+01
  4.96000000e+00   1.19779560e+02   1.78735871e+01   1.76874879e+01  -1.92857490e+01
  4.97000000e+00   1.19956331e+02   1.76803968e+01   1.76668075e+01  -1.93523136e+01
  4.98000000e+00   1.20132896e+02   1.74865416e+01   1.76461332e+01  -1.94187273e+01
  4.99000000e+00   1.20309254e+02   1.72920230e+01   1.76254648e+01  -1.94849901e+01
  5.00000000e+00   1.20485405e+02   1.70968426e+01   1.76048025e+01  -1.95511019e+01
  5.01000000e+00   1.20661350e+02   1.69010017e+01   1.75841464e+01  -1.96170625e+01
  5.02000000e+00   1.20837088e+02   1.67045021e+01   1.75634965e+01  -1.96828720e+01
  5.03000000e+00   1.21012620e+02   1.65073451e+01   1.75428529e+01  -1.97485302e+01
  5.04000000e+00   1.21187945e+02   1.63095322e+01   1.75222156e+01  -1.98140371e+01
  5.05000000e+00   1.21363064e+02   1.61110651e+01   1.75015847e+01  -1.98793926e+01
  5.06000000e+00   1.21537977e+02   1.59119451e+01   1.74809603e+01  -1.99445967e+01
  5.07000000e+00   1.21712683e+02   1.57121739e+01   1.74603424e+01  -2.00096492e+01
  5.08000000e+00   1.21887184e+02   1.55117529e+01   1.74397310e+01  -2.00745502e+01
  5.09000000e+00   1.22061478e+02   1.53106836e+01   1.74191264e+01  -2.01392995e+01
  5.10000000e+00   1.22235566e+02   1.51089677e+01   1.73985284e+01  -2.02038971e+01
  5.11000000e+00   1.22409449e+02   1.49066065e+01   1.73779372e+01  -2.02683430e+01
  5.12000000e+00   1.22583125e+02   1.47036016e+01   1.73573529e+01  -2.03326370e+01
  5.13000000e+00   1.22756596e+02   1.44999545e+01   1.73367755e+01  -2.03967793e+01
  5.14000000e+00   1.22929861e+02   1.42956667e+01   1.73162052e+01  -2.04607696e+01
  5.15000000e+00   1.23102920e+02   1.40907399e+01   1.72956418e+01  -2.05246080e+01
  5.16000000e+00   1.23275774e+02   1.38851753e+01   1.72750857e+01  -2.05882944e+01
  5.17000000e+00   1.23448422e+02   1.36789747e+01   1.72545367e+01  -2.06518288e+01
  5.18000000e+00   1.23620864e+02   1.34721395e+01   1.72339950e+01  -2.07152112e+01
  5.19000000e+00   1.23793102e+02   1.32646713e+01   1.72134607e+01  -2.07784415e+01
  5.20000000e+00   1.23965134e+02   1.30565715e+01   1.71929338e+01  -2.08415196e+01
  5.21000000e+00   1.24136960e+02   1.28478416e+01   1.71724145e+01  -2.09044456e+01
  5.22000000e+00   1.24308582e+02   1.26384833e+01   1.71519027e+01  -2.09672194e+01
  5.23000000e+00   1.24479998e+02   1.24284980e+01   1.71313985e+01  -2.10298411e+01
  5.24000000e+00   1.24651210e+02   1.22178872e+01   1.71109022e+01  -2.10923105e+01
  5.25000000e+00   1.24822216e+02   1.20066526e+01   1.70904136e+01  -2.11546276e+01
  5.26000000e+00   1.24993018e+02   1.17947955e+01   1.70699329e+01  -2.12167925e+01
  5.27000000e+00   1.25163615e+02   1.15823175e+01   1.70494602e+01  -2.12788052e+01
  5.28000000e+00   1.25334007e+02   1.13692201e+01   1.70289955e+01  -2.13406655e+01
  5.29000000e+00   1.25504195e+02   1.11555049e+01   1.70085390e+01  -2.14023735e+01
  5.30000000e+00   1.25674178e+02   1.09411734e+01   1.69880907e+01  -2.14639293e+01
  5.31000000e+00   1.25843957e+02   1.07262271e+01   1.69676507e+01  -2.15253327e+01
  5.32000000e+00   1.26013531e+02   1.05106675e+01   1.69472191e+01  -2.15865838e+01
  5.33000000e+00   1.26182901e+02   1.02944962e+01   1.69267959e+01  -2.16476826e+01
  5.34000000e+00   1.26352067e+02   1.00777146e+01   1.69063812e+01  -2.17086291e+01
  5.35000000e+00   1.26521029e+02   9.86032435e+00   1.68859752e+01  -2.17694233e+01
  5.36000000e+00   1.26689787e+02   9.64232691e+00   1.68655779e+01  -2.18300652e+01
  5.37000000e+00   1.26858341e+02   9.42372381e+00   1.68451894e+01  -2.18905548e+01
  5.38000000e+00   1.27026691e+02   9.20451658e+00   1.68248097e+01  -2.19508921e+01
  5.39000000e+00   1.27194837e+02   8.98470673e+00   1.68044391e+01  -2.20110771e+01
  5.40000000e+00   1.27362780e+02   8.76429580e+00   1.67840774e+01  -2.20711099e+01
  5.41000000e+00   1.27530519e+02   8.54328529e+00   1.67637249e+01  -2.21309905e+01
  5.42000000e+00   1.27698054e+02   8.32167675e+00   1.67433816e+01  -2.21907188e+01
  5.43000000e+00   1.27865386e+02   8.09947168e+00   1.67230476e+01  -2.22502950e+01
  5.44000000e+00   1.28032515e+02   7.87667161e+00   1.67027230e+01  -2.23097190e+01
  5.45000000e+00   1.28199441e+02   7.65327806e+00   1.66824079e+01  -2.23689908e+01
  5.46000000e+00   1.28366163e+02   7.42929255e+00   1.66621023e+01  -2.24281106e+01
  5.47000000e+00   1.28532683e+02   7.20471661e+00   1.66418064e+01  -2.24870783e+01
  5.48000000e+00   1.28698999e+02   6.97955175e+00   1.66215203e+01  -2.25458939e+01
  5.49000000e+00   1.28865113e+02   6.75379949e+00   1.66012439e+01  -2.26045576e+01
  5.50000000e+00   1.29031024e+02   6.52746136e+00   1.65809775e+01  -2.26630693e+01
  5.51000000e+00   1.29196733e+02   6.30053886e+00   1.65607211e+01  -2.27214290e+01
  5.52000000e+00   1.29362239e+02   6.07303353e+00   1.65404748e+01  -2.27796369e+01
  5.53000000e+00   1.29527542e+02   5.84494689e+00   1.65202386e+01  -2.28376930e+01
  5.54000000e+00   1.29692644e+02   5.61628043e+00   1.65000128e+01  -2.28955973e+01
  5.55000000e+00   1.29857543e+02   5.38703570e+00   1.64797973e+01  -2.29533498e+01
  5.56000000e+00   1.30022240e+02   5.15721420e+00   1.64595922e+01  -2.30109507e+01
  5.57000000e+00   1.30186735e+02   4.92681744e+00   1.64393977e+01  -2.30684000e+01
  5.58000000e+00   1.30351028e+02   4.69584695e+00   1.64192138e+01  -2.31256977e+01
  5.59000000e+00   1.30515119e+02   4.46430425e+00   1.63990407e+01  -2.31828439e+01
  5.60000000e+00   1.30679009e+02   4.23219083e+00   1.63788783e+01  -2.32398387e+01
  5.61000000e+00   1.30842697e+02   3.99950823e+00   1.63587269e+01  -2.32966821e+01
  5.62000000e+00   1.31006183e+02   3.76625795e+00   1.63385865e+01  -2.33533742e+01
  5.63000000e+00   1.31169468e+02   3.53244150e+00   1.63184571e+01  -2.34099150e+01
  5.64000000e+00   1.31332552e+02   3.29806040e+00   1.62983390e+01  -2.34663047e+01
  5.65000000e+00   1.31495435e+02   3.06311616e+00   1.62782321e+01  -2.35225433e+01
  5.66000000e+00   1.31658117e+02   2.82761029e+00   1.62581365e+01  -2.35786309e+01
  5.67000000e+00   1.31820598e+02   2.59154430e+00   1.62380525e+01  -2.36345675e+01
  5.68000000e+00   1.31982878e+02   2.35491970e+00   1.62179799e+01  -2.36903533e+01
  5.69000000e+00   1.32144958e+02   2.11773799e+00   1.61979190e+01  -2.37459883e+01
  5.70000000e+00   1.32306837e+02   1.88000068e+00   1.61778699e+01  -2.38014726e+01
  5.71000000e+00   1.32468515e+02   1.64170929e+00   1.61578325e+01  -2.38568063e+01
  5.72000000e+00   1.32629993e+02   1.40286531e+00   1.61378071e+01  -2.39119895e+01
  5.73000000e+00   1.32791271e+02   1.16347025e+00   1.61177937e+01  -2.39670223e+01
  5.74000000e+00   1.32952349e+02   9.23525613e-01   1.60977924e+01  -2.40219048e+01
  5.75000000e+00   1.33113227e+02   6.83032905e-01   1.60778032e+01  -2.40766370e+01
  5.76000000e+00   1.33273905e+02   4.41993625e-01   1.60578264e+01  -2.41312190e+01
  5.77000000e+00   1.33434384e+02   2.00409274e-01   1.60378619e+01  -2.41856511e+01
  5.78000000e+00   1.33594663e+02  -4.17186466e-02   1.60179099e+01  -2.42399332e+01
