#   time    x   y   vx  vy
  1.13000000e+00   3.37246583e+01   2.97696907e+01   2.55762013e+01   1.69964600e+01
  1.14000000e+00   3.39801279e+01   2.99390027e+01   2.55177157e+01   1.68659495e+01
  1.15000000e+00   3.42350143e+01   3.01070116e+01   2.54595717e+01   1.67358156e+01
  1.16000000e+00   3.44893210e+01   3.02737209e+01   2.54017665e+01   1.66060548e+01
  1.17000000e+00   3.47430514e+01   3.04391345e+01   2.53442972e+01   1.64766640e+01
  1.18000000e+00   3.49962086e+01   3.06032560e+01   2.52871611e+01   1.63476396e+01
  1.19000000e+00   3.52487962e+01   3.07660891e+01   2.52303554e+01   1.62189785e+01
  1.20000000e+00   3.55008174e+01   3.09276374e+01   2.51738775e+01   1.60906773e+01
  1.21000000e+00   3.57522754e+01   3.10879044e+01   2.51177245e+01   1.59627329e+01
  1.22000000e+00   3.60031735e+01   3.12468938e+01   2.50618939e+01   1.58351421e+01
  1.23000000e+00   3.62535149e+01   3.14046090e+01   2.50063830e+01   1.57079016e+01
  1.24000000e+00   3.65033027e+01   3.15610536e+01   2.49511892e+01   1.55810085e+01
  1.25000000e+00   3.67525402e+01   3.17162309e+01   2.48963098e+01   1.54544595e+01
  1.26000000e+00   3.70012305e+01   3.18701445e+01   2.48417422e+01   1.53282516e+01
  1.27000000e+00   3.72493766e+01   3.20227977e+01   2.47874840e+01   1.52023817e+01
  1.28000000e+00   3.74969817e+01   3.21741938e+01   2.47335325e+01   1.50768470e+01
  1.29000000e+00   3.77440488e+01   3.23243363e+01   2.46798852e+01   1.49516443e+01
  1.30000000e+00   3.79905809e+01   3.24732283e+01   2.46265397e+01   1.48267708e+01
  1.31000000e+00   3.82365811e+01   3.26208733e+01   2.45734935e+01   1.47022235e+01
  1.32000000e+00   3.84820523e+01   3.27672744e+01   2.45207442e+01   1.45779996e+01
  1.33000000e+00   3.87269974e+01   3.29124349e+01   2.44682892e+01   1.44540962e+01
  1.34000000e+00   3.89714195e+01   3.30563579e+01   2.44161262e+01   1.43305104e+01
  1.35000000e+00   3.92153214e+01   3.31990467e+01   2.43642528e+01   1.42072395e+01
  1.36000000e+00   3.94587060e+01   3.33405043e+01   2.43126666e+01   1.40842807e+01
  1.37000000e+00   3.97015762e+01   3.34807338e+01   2.42613653e+01   1.39616312e+01
  1.38000000e+00   3.99439347e+01   3.36197384e+01   2.42103465e+01   1.38392883e+01
  1.39000000e+00   4.01857845e+01   3.37575211e+01   2.41596079e+01   1.37172494e+01
  1.40000000e+00   4.04271283e+01   3.38940849e+01   2.41091473e+01   1.35955117e+01
  1.41000000e+00   4.06679688e+01   3.40294329e+01   2.40589623e+01   1.34740727e+01
  1.42000000e+00   4.09083089e+01   3.41635679e+01   2.40090508e+01   1.33529297e+01
  1.43000000e+00   4.11481512e+01   3.42964929e+01   2.39594103e+01   1.32320801e+01
  1.44000000e+00   4.13874984e+01   3.44282109e+01   2.39100389e+01   1.31115213e+01
  1.45000000e+00   4.16263533e+01   3.45587248e+01   2.38609341e+01   1.29912509e+01
  1.46000000e+00   4.18647184e+01   3.46880374e+01   2.38120939e+01   1.28712664e+01
  1.47000000e+00   4.21025965e+01   3.48161515e+01   2.37635161e+01   1.27515651e+01
  1.48000000e+00   4.23399901e+01   3.49430701e+01   2.37151984e+01   1.26321447e+01
  1.49000000e+00   4.25769018e+01   3.50687958e+01   2.36671389e+01   1.25130028e+01
  1.50000000e+00   4.28133341e+01   3.51933315e+01   2.36193353e+01   1.23941369e+01
  1.51000000e+00   4.30492897e+01   3.53166799e+01   2.35717856e+01   1.22755446e+01
  1.52000000e+00   4.32847711e+01   3.54388438e+01   2.35244877e+01   1.21572236e+01
  1.53000000e+00   4.35197807e+01   3.55598257e+01   2.34774395e+01   1.20391715e+01
  1.54000000e+00   4.37543211e+01   3.56796285e+01   2.34306389e+01   1.19213860e+01
  1.55000000e+00   4.39883947e+01   3.57982548e+01   2.33840839e+01   1.18038648e+01
  1.56000000e+00   4.42220040e+01   3.59157071e+01   2.33377725e+01   1.16866056e+01
  1.57000000e+00   4.44551514e+01   3.60319882e+01   2.32917027e+01   1.15696063e+01
  1.58000000e+00   4.46878393e+01   3.61471005e+01   2.32458724e+01   1.14528644e+01
  1.59000000e+00   4.49200700e+01   3.62610467e+01   2.32002797e+01   1.13363780e+01
  1.60000000e+00   4.51518460e+01   3.63738294e+01   2.31549227e+01   1.12201446e+01
  1.61000000e+00   4.53831697e+01   3.64854509e+01   2.31097993e+01   1.11041623e+01
  1.62000000e+00   4.56140432e+01   3.65959139e+01   2.30649076e+01   1.09884288e+01
  1.63000000e+00   4.58444690e+01   3.67052207e+01   2.30202457e+01   1.08729421e+01
  1.64000000e+00   4.60744492e+01   3.68133739e+01   2.29758118e+01   1.07577000e+01
  1.65000000e+00   4.63039863e+01   3.69203759e+01   2.29316038e+01   1.06427004e+01
  1.66000000e+00   4.65330824e+01   3.70262291e+01   2.28876199e+01   1.05279414e+01
  1.67000000e+00   4.67617398e+01   3.71309359e+01   2.28438582e+01   1.04134208e+01
  1.68000000e+00   4.69899607e+01   3.72344987e+01   2.28003170e+01   1.02991366e+01
  1.69000000e+00   4.72177473e+01   3.73369198e+01   2.27569942e+01   1.01850869e+01
  1.70000000e+00   4.74451017e+01   3.74382016e+01   2.27138881e+01   1.00712697e+01
  1.71000000e+00   4.76720261e+01   3.75383464e+01   2.26709969e+01   9.95768295e+00
  1.72000000e+00   4.78985227e+01   3.76373564e+01   2.26283188e+01   9.84432480e+00
  1.73000000e+00   4.81245935e+01   3.77352340e+01   2.25858519e+01   9.73119330e+00
  1.74000000e+00   4.83502408e+01   3.78319814e+01   2.25435945e+01   9.61828656e+00
  1.75000000e+00   4.85754665e+01   3.79276009e+01   2.25015448e+01   9.50560270e+00
  1.76000000e+00   4.88002727e+01   3.80220946e+01   2.24597010e+01   9.39313986e+00
  1.77000000e+00   4.90246615e+01   3.81154648e+01   2.24180614e+01   9.28089620e+00
  1.78000000e+00   4.92486349e+01   3.82077136e+01   2.23766242e+01   9.16886990e+00
  1.79000000e+00   4.94721950e+01   3.82988432e+01   2.23353877e+01   9.05705915e+00
  1.80000000e+00   4.96953437e+01   3.83888558e+01   2.22943503e+01   8.94546217e+00
  1.81000000e+00   4.99180830e+01   3.84777535e+01   2.22535101e+01   8.83407719e+00
  1.82000000e+00   5.01404149e+01   3.85655384e+01   2.22128655e+01   8.72290247e+00
  1.83000000e+00   5.03623413e+01   3.86522126e+01   2.21724148e+01   8.61193627e+00
  1.84000000e+00   5.05838641e+01   3.87377782e+01   2.21321564e+01   8.50117688e+00
  1.85000000e+00   5.08049853e+01   3.88222372e+01   2.20920885e+01   8.39062262e+00
  1.86000000e+00   5.10257068e+01   3.89055917e+01   2.20522095e+01   8.28027179e+00
  1.87000000e+00   5.12460305e+01   3.89878436e+01   2.20125177e+01   8.17012275e+00
  1.88000000e+00   5.14659581e+01   3.90689951e+01   2.19730116e+01   8.06017385e+00
  1.89000000e+00   5.16854916e+01   3.91490481e+01   2.19336895e+01   7.95042347e+00
  1.90000000e+00   5.19046328e+01   3.92280046e+01   2.18945497e+01   7.84087000e+00
  1.91000000e+00   5.21233835e+01   3.93058665e+01   2.18555907e+01   7.73151185e+00
  1.92000000e+00   5.23417455e+01   3.93826358e+01   2.18168109e+01   7.62234745e+00
  1.93000000e+00   5.25597206e+01   3.94583144e+01   2.17782087e+01   7.51337525e+00
  1.94000000e+00   5.27773106e+01   3.95329042e+01   2.17397825e+01   7.40459370e+00
  1.95000000e+00   5.29945171e+01   3.96064072e+01   2.17015307e+01   7.29600129e+00
  1.96000000e+00   5.32113421e+01   3.96788252e+01   2.16634518e+01   7.18759651e+00
  1.97000000e+00   5.34277870e+01   3.97501601e+01   2.16255443e+01   7.07937786e+00
  1.98000000e+00   5.36438538e+01   3.98204137e+01   2.15878065e+01   6.97134389e+00
  1.99000000e+00   5.38595440e+01   3.98895879e+01   2.15502369e+01   6.86349312e+00
  2.00000000e+00   5.40748594e+01   3.99576845e+01   2.15128341e+01   6.75582413e+00
  2.01000000e+00   5.42898015e+01   4.00247053e+01   2.14755965e+01   6.64833548e+00
  2.02000000e+00   5.45043721e+01   4.00906521e+01   2.14385226e+01   6.54102578e+00
  2.03000000e+00   5.47185728e+01   4.01555267e+01   2.14016108e+01   6.43389363e+00
  2.04000000e+00   5.49324051e+01   4.02193308e+01   2.13648598e+01   6.32693765e+00
  2.05000000e+00   5.51458708e+01   4.02820663e+01   2.13282679e+01   6.22015648e+00
  2.06000000e+00   5.53589713e+01   4.03437348e+01   2.12918338e+01   6.11354878e+00
  2.07000000e+00   5.55717082e+01   4.04043381e+01   2.12555560e+01   6.00711322e+00
