#   time    x   y   vx  vy
  1.29000000e+00   4.19068574e+01   2.86630855e+01   2.80003499e+01   1.24128039e+01
  1.30000000e+00   4.21865938e+01   2.87866052e+01   2.79469314e+01   1.22911230e+01
  1.31000000e+00   4.24657974e+01   2.89089095e+01   2.78937854e+01   1.21697493e+01
  1.32000000e+00   4.27444709e+01   2.90300017e+01   2.78409096e+01   1.20486802e+01
  1.33000000e+00   4.30226169e+01   2.91498846e+01   2.77883019e+01   1.19279132e+01
  1.34000000e+00   4.33002382e+01   2.92685614e+01   2.77359599e+01   1.18074458e+01
  1.35000000e+00   4.35773374e+01   2.93860350e+01   2.76838815e+01   1.16872756e+01
  1.36000000e+00   4.38539172e+01   2.95023084e+01   2.76320644e+01   1.15674000e+01
  1.37000000e+00   4.41299800e+01   2.96173845e+01   2.75805065e+01   1.14478167e+01
  1.38000000e+00   4.44055286e+01   2.97312662e+01   2.75292056e+01   1.13285233e+01
  1.39000000e+00   4.46805654e+01   2.98439564e+01   2.74781595e+01   1.12095173e+01
  1.40000000e+00   4.49550930e+01   2.99554580e+01   2.74273661e+01   1.10907966e+01
  1.41000000e+00   4.52291140e+01   3.00657737e+01   2.73768234e+01   1.09723586e+01
  1.42000000e+00   4.55026308e+01   3.01749065e+01   2.73265292e+01   1.08542012e+01
  1.43000000e+00   4.57756458e+01   3.02828592e+01   2.72764814e+01   1.07363220e+01
  1.44000000e+00   4.60481616e+01   3.03896344e+01   2.72266780e+01   1.06187188e+01
  1.45000000e+00   4.63201806e+01   3.04952349e+01   2.71771169e+01   1.05013894e+01
  1.46000000e+00   4.65917051e+01   3.05996635e+01   2.71277961e+01   1.03843316e+01
  1.47000000e+00   4.68627377e+01   3.07029229e+01   2.70787137e+01   1.02675432e+01
  1.48000000e+00   4.71332806e+01   3.08050157e+01   2.70298675e+01   1.01510220e+01
  1.49000000e+00   4.74033362e+01   3.09059446e+01   2.69812556e+01   1.00347659e+01
  1.50000000e+00   4.76729069e+01   3.10057123e+01   2.69328761e+01   9.91877277e+00
  1.51000000e+00   4.79419949e+01   3.11043214e+01   2.68847270e+01   9.80304054e+00
  1.52000000e+00   4.82106026e+01   3.12017744e+01   2.68368064e+01   9.68756713e+00
  1.53000000e+00   4.84787321e+01   3.12980740e+01   2.67891123e+01   9.57235049e+00
  1.54000000e+00   4.87463859e+01   3.13932227e+01   2.67416429e+01   9.45738860e+00
  1.55000000e+00   4.90135661e+01   3.14872231e+01   2.66943962e+01   9.34267944e+00
  1.56000000e+00   4.92802749e+01   3.15800776e+01   2.66473704e+01   9.22822105e+00
  1.57000000e+00   4.95465146e+01   3.16717887e+01   2.66005636e+01   9.11401144e+00
  1.58000000e+00   4.98122873e+01   3.17623590e+01   2.65539740e+01   9.00004869e+00
  1.59000000e+00   5.00775952e+01   3.18517909e+01   2.65075997e+01   8.88633087e+00
  1.60000000e+00   5.03424404e+01   3.19400869e+01   2.64614390e+01   8.77285608e+00
  1.61000000e+00   5.06068250e+01   3.20272493e+01   2.64154900e+01   8.65962243e+00
  1.62000000e+00   5.08707512e+01   3.21132805e+01   2.63697509e+01   8.54662807e+00
  1.63000000e+00   5.11342211e+01   3.21981830e+01   2.63242199e+01   8.43387116e+00
  1.64000000e+00   5.13972366e+01   3.22819591e+01   2.62788954e+01   8.32134987e+00
  1.65000000e+00   5.16598000e+01   3.23646112e+01   2.62337754e+01   8.20906240e+00
  1.66000000e+00   5.19219132e+01   3.24461415e+01   2.61888583e+01   8.09700698e+00
  1.67000000e+00   5.21835782e+01   3.25265525e+01   2.61441425e+01   7.98518183e+00
  1.68000000e+00   5.24447970e+01   3.26058463e+01   2.60996260e+01   7.87358521e+00
  1.69000000e+00   5.27055717e+01   3.26840253e+01   2.60553073e+01   7.76221540e+00
  1.70000000e+00   5.29659041e+01   3.27610917e+01   2.60111847e+01   7.65107069e+00
  1.71000000e+00   5.32257963e+01   3.28370478e+01   2.59672564e+01   7.54014939e+00
  1.72000000e+00   5.34852502e+01   3.29118958e+01   2.59235208e+01   7.42944983e+00
  1.73000000e+00   5.37442677e+01   3.29856379e+01   2.58799764e+01   7.31897037e+00
  1.74000000e+00   5.40028507e+01   3.30582763e+01   2.58366213e+01   7.20870937e+00
  1.75000000e+00   5.42610011e+01   3.31298132e+01   2.57934540e+01   7.09866521e+00
  1.76000000e+00   5.45187207e+01   3.32002507e+01   2.57504729e+01   6.98883630e+00
  1.77000000e+00   5.47760115e+01   3.32695910e+01   2.57076764e+01   6.87922105e+00
  1.78000000e+00   5.50328752e+01   3.33378362e+01   2.56650628e+01   6.76981792e+00
  1.79000000e+00   5.52893136e+01   3.34049884e+01   2.56226306e+01   6.66062534e+00
  1.80000000e+00   5.55453287e+01   3.34710497e+01   2.55803782e+01   6.55164180e+00
  1.81000000e+00   5.58009221e+01   3.35360223e+01   2.55383041e+01   6.44286578e+00
  1.82000000e+00   5.60560956e+01   3.35999081e+01   2.54964067e+01   6.33429579e+00
  1.83000000e+00   5.63108511e+01   3.36627092e+01   2.54546844e+01   6.22593037e+00
  1.84000000e+00   5.65651902e+01   3.37244277e+01   2.54131358e+01   6.11776803e+00
  1.85000000e+00   5.68191147e+01   3.37850656e+01   2.53717592e+01   6.00980735e+00
  1.86000000e+00   5.70726262e+01   3.38446249e+01   2.53305533e+01   5.90204691e+00
  1.87000000e+00   5.73257266e+01   3.39031075e+01   2.52895164e+01   5.79448528e+00
  1.88000000e+00   5.75784174e+01   3.39605156e+01   2.52486472e+01   5.68712107e+00
  1.89000000e+00   5.78307004e+01   3.40168509e+01   2.52079441e+01   5.57995292e+00
  1.90000000e+00   5.80825771e+01   3.40721156e+01   2.51674057e+01   5.47297946e+00
  1.91000000e+00   5.83340493e+01   3.41263115e+01   2.51270304e+01   5.36619934e+00
  1.92000000e+00   5.85851185e+01   3.41794405e+01   2.50868170e+01   5.25961124e+00
  1.93000000e+00   5.88357864e+01   3.42315047e+01   2.50467638e+01   5.15321384e+00
  1.94000000e+00   5.90860546e+01   3.42825058e+01   2.50068695e+01   5.04700584e+00
  1.95000000e+00   5.93359246e+01   3.43324457e+01   2.49671327e+01   4.94098597e+00
  1.96000000e+00   5.95853980e+01   3.43813264e+01   2.49275520e+01   4.83515295e+00
  1.97000000e+00   5.98344764e+01   3.44291497e+01   2.48881259e+01   4.72950554e+00
  1.98000000e+00   6.00831613e+01   3.44759174e+01   2.48488530e+01   4.62404250e+00
  1.99000000e+00   6.03314542e+01   3.45216315e+01   2.48097321e+01   4.51876261e+00
  2.00000000e+00   6.05793567e+01   3.45662936e+01   2.47707616e+01   4.41366466e+00
  2.01000000e+00   6.08268702e+01   3.46099057e+01   2.47319403e+01   4.30874746e+00
  2.02000000e+00   6.10739963e+01   3.46524695e+01   2.46932668e+01   4.20400984e+00
  2.03000000e+00   6.13207363e+01   3.46939868e+01   2.46547397e+01   4.09945063e+00
  2.04000000e+00   6.15670918e+01   3.47344594e+01   2.46163577e+01   3.99506869e+00
  2.05000000e+00   6.18130642e+01   3.47738890e+01   2.45781195e+01   3.89086289e+00
  2.06000000e+00   6.20586549e+01   3.48122775e+01   2.45400237e+01   3.78683210e+00
  2.07000000e+00   6.23038653e+01   3.48496265e+01   2.45020691e+01   3.68297523e+00
  2.08000000e+00   6.25486970e+01   3.48859379e+01   2.44642543e+01   3.57929118e+00
  2.09000000e+00   6.27931511e+01   3.49212132e+01   2.44265780e+01   3.47577888e+00
  2.10000000e+00   6.30372292e+01   3.49554543e+01   2.43890390e+01   3.37243727e+00
  2.11000000e+00   6.32809326e+01   3.49886628e+01   2.43516360e+01   3.26926530e+00
  2.12000000e+00   6.35242626e+01   3.50208404e+01   2.43143677e+01   3.16626194e+00
  2.13000000e+00   6.37672206e+01   3.50519889e+01   2.42772328e+01   3.06342617e+00
  2.14000000e+00   6.40098079e+01   3.50821098e+01   2.42402301e+01   2.96075698e+00
  2.15000000e+00   6.42520259e+01   3.51112048e+01   2.42033584e+01   2.85825338e+00
  2.16000000e+00   6.44938757e+01   3.51392757e+01   2.41666163e+01   2.75591439e+00
  2.17000000e+00   6.47353588e+01   3.51663239e+01   2.41300028e+01   2.65373905e+00
  2.18000000e+00   6.49764764e+01   3.51923513e+01   2.40935165e+01   2.55172640e+00
  2.19000000e+00   6.52172298e+01   3.52173593e+01   2.40571562e+01   2.44987551e+00
  2.20000000e+00   6.54576202e+01   3.52413496e+01   2.40209207e+01   2.34818546e+00
  2.21000000e+00   6.56976488e+01   3.52643238e+01   2.39848089e+01   2.24665532e+00
  2.22000000e+00   6.59373170e+01   3.52862835e+01   2.39488196e+01   2.14528420e+00
  2.23000000e+00   6.61766258e+01   3.53072303e+01   2.39129515e+01   2.04407121e+00
  2.24000000e+00   6.64155766e+01   3.53271657e+01   2.38772035e+01   1.94301548e+00
  2.25000000e+00   6.66541705e+01   3.53460914e+01   2.38415744e+01   1.84211615e+00
  2.26000000e+00   6.68924087e+01   3.53640088e+01   2.38060631e+01   1.74137237e+00
  2.27000000e+00   6.71302923e+01   3.53809196e+01   2.37706683e+01   1.64078331e+00
  2.28000000e+00   6.73678226e+01   3.53968252e+01   2.37353891e+01   1.54034814e+00
  2.29000000e+00   6.76050007e+01   3.54117273e+01   2.37002241e+01   1.44006605e+00
  2.30000000e+00   6.78418277e+01   3.54256273e+01   2.36651724e+01   1.33993625e+00
  2.31000000e+00   6.80783047e+01   3.54385268e+01   2.36302327e+01   1.23995794e+00
  2.32000000e+00   6.83144329e+01   3.54504272e+01   2.35954040e+01   1.14013036e+00
  2.33000000e+00   6.85502133e+01   3.54613301e+01   2.35606851e+01   1.04045274e+00
  2.34000000e+00   6.87856471e+01   3.54712370e+01   2.35260749e+01   9.40924338e-01
  2.35000000e+00   6.90207353e+01   3.54801494e+01   2.34915724e+01   8.41544412e-01
  2.36000000e+00   6.92554791e+01   3.54880687e+01   2.34571765e+01   7.42312237e-01
  2.37000000e+00   6.94898794e+01   3.54949964e+01   2.34228860e+01   6.43227101e-01
  2.38000000e+00   6.97239373e+01   3.55009339e+01   2.33886999e+01   5.44288301e-01
  2.39000000e+00   6.99576539e+01   3.55058829e+01   2.33546172e+01   4.45495147e-01
  2.40000000e+00   7.01910302e+01   3.55098446e+01   2.33206367e+01   3.46846962e-01
  2.41000000e+00   7.04240672e+01   3.55128205e+01   2.32867575e+01   2.48343077e-01
  2.42000000e+00   7.06567658e+01   3.55148121e+01   2.32529785e+01   1.49982839e-01
  2.43000000e+00   7.08891272e+01   3.55158209e+01   2.32192986e+01   5.17656016e-02
  2.44000000e+00   7.11211523e+01   3.55158482e+01   2.31857168e+01  -4.63092663e-02
  2.45000000e+00   7.13528420e+01   3.55148954e+01   2.31522321e+01  -1.44242387e-01
  2.46000000e+00   7.15841974e+01   3.55129640e+01   2.31188434e+01  -2.42034370e-01
  2.47000000e+00   7.18152194e+01   3.55100554e+01   2.30855498e+01  -3.39685815e-01
  2.48000000e+00   7.20459089e+01   3.55061710e+01   2.30523503e+01  -4.37197309e-01
  2.49000000e+00   7.22762669e+01   3.55013122e+01   2.30192438e+01  -5.34569431e-01
  2.50000000e+00   7.25062942e+01   3.54954803e+01   2.29862294e+01  -6.31802746e-01
  2.51000000e+00   7.27359919e+01   3.54886768e+01   2.29533060e+01  -7.28897810e-01
  2.52000000e+00   7.29653608e+01   3.54809030e+01   2.29204728e+01  -8.25855168e-01
  2.53000000e+00   7.31944018e+01   3.54721604e+01   2.28877286e+01  -9.22675353e-01
  2.54000000e+00   7.34231158e+01   3.54624502e+01   2.28550727e+01  -1.01935889e+00
  2.55000000e+00   7.36515037e+01   3.54517739e+01   2.28225039e+01  -1.11590629e+00
