  0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00
  5.00000000e-03  -4.85823073e-05   3.07614336e-03   0.00000000e+00
  1.00000000e-02  -1.92214453e-04   6.05056301e-03   0.00000000e+00
  1.50000000e-02  -4.27654317e-04   8.92032356e-03   0.00000000e+00
  2.00000000e-02  -7.51569175e-04   1.16825929e-02   0.00000000e+00
  2.50000000e-02  -1.16053899e-03   1.43346450e-02   0.00000000e+00
  3.00000000e-02  -1.65105979e-03   1.68738626e-02   0.00000000e+00
  3.50000000e-02  -2.21954711e-03   1.92977399e-02   0.00000000e+00
  4.00000000e-02  -2.86233955e-03   2.16038846e-02   0.00000000e+00
  4.50000000e-02  -3.57570239e-03   2.37900210e-02   0.00000000e+00
  5.00000000e-02  -4.35583124e-03   2.58539916e-02   0.00000000e+00
  5.50000000e-02  -5.19885584e-03   2.77937596e-02   0.00000000e+00
  6.00000000e-02  -6.10084385e-03   2.96074105e-02   0.00000000e+00
  6.50000000e-02  -7.05780475e-03   3.12931545e-02   0.00000000e+00
  7.00000000e-02  -8.06569377e-03   3.28493281e-02   0.00000000e+00
  7.50000000e-02  -9.12041585e-03   3.42743954e-02   0.00000000e+00
  8.00000000e-02  -1.02178298e-02   3.55669501e-02   0.00000000e+00
  8.50000000e-02  -1.13537521e-02   3.67257165e-02   0.00000000e+00
  9.00000000e-02  -1.25239615e-02   3.77495512e-02   0.00000000e+00
  9.50000000e-02  -1.37242026e-02   3.86374438e-02   0.00000000e+00
  1.00000000e-01  -1.49501908e-02   3.93885179e-02   0.00000000e+00
  1.05000000e-01  -1.61976156e-02   4.00020324e-02   0.00000000e+00
  1.10000000e-01  -1.74621456e-02   4.04773818e-02   0.00000000e+00
  1.15000000e-01  -1.87394326e-02   4.08140969e-02   0.00000000e+00
  1.20000000e-01  -2.00251156e-02   4.10118456e-02   0.00000000e+00
  1.25000000e-01  -2.13148254e-02   4.10704326e-02   0.00000000e+00
  1.30000000e-01  -2.26041889e-02   4.09898001e-02   0.00000000e+00
  1.35000000e-01  -2.38888333e-02   4.07700277e-02   0.00000000e+00
  1.40000000e-01  -2.51643904e-02   4.04113323e-02   0.00000000e+00
  1.45000000e-01  -2.64265010e-02   3.99140678e-02   0.00000000e+00
  1.50000000e-01  -2.76708192e-02   3.92787251e-02   0.00000000e+00
  1.55000000e-01  -2.88930166e-02   3.85059310e-02   0.00000000e+00
  1.60000000e-01  -3.00887867e-02   3.75964484e-02   0.00000000e+00
