  0.00000000e+00   1.00000000e-01   0.00000000e+00   0.00000000e+00
  0.00000000e+00   9.91964930e-02   1.32123392e-03   1.58722895e-03
  0.00000000e+00   9.83707079e-02   2.59833331e-03   3.19833903e-03
  0.00000000e+00   9.75240475e-02   3.83040579e-03   4.83288653e-03
  0.00000000e+00   9.66579340e-02   5.01660379e-03   6.49040499e-03
  0.00000000e+00   9.57738079e-02   6.15612535e-03   8.17040569e-03
  0.00000000e+00   9.48731264e-02   7.24821486e-03   9.87237815e-03
  0.00000000e+00   9.39573619e-02   8.29216381e-03   1.15957907e-02
  0.00000000e+00   9.30280008e-02   9.28731141e-03   1.33400908e-02
  0.00000000e+00   9.20865420e-02   1.02330452e-02   1.51047059e-02
  0.00000000e+00   9.11344950e-02   1.11288018e-02   1.68890438e-02
  0.00000000e+00   9.01733790e-02   1.19740671e-02   1.86924935e-02
  0.00000000e+00   8.92047210e-02   1.27683770e-02   2.05144253e-02
  0.00000000e+00   8.82300543e-02   1.35113178e-02   2.23541920e-02
  0.00000000e+00   8.72509174e-02   1.42025263e-02   2.42111292e-02
  0.00000000e+00   8.62688520e-02   1.48416907e-02   2.60845561e-02
  0.00000000e+00   8.52854016e-02   1.54285502e-02   2.79737761e-02
  0.00000000e+00   8.43021102e-02   1.59628957e-02   2.98780778e-02
  0.00000000e+00   8.33205206e-02   1.64445699e-02   3.17967350e-02
  0.00000000e+00   8.23421730e-02   1.68734671e-02   3.37290082e-02
  0.00000000e+00   8.13686033e-02   1.72495336e-02   3.56741449e-02
  0.00000000e+00   8.04013418e-02   1.75727678e-02   3.76313805e-02
  0.00000000e+00   7.94419114e-02   1.78432197e-02   3.95999390e-02
  0.00000000e+00   7.84918267e-02   1.80609914e-02   4.15790338e-02
  0.00000000e+00   7.75525917e-02   1.82262364e-02   4.35678684e-02
  0.00000000e+00   7.66256992e-02   1.83391599e-02   4.55656372e-02
  0.00000000e+00   7.57126286e-02   1.84000183e-02   4.75715266e-02
  0.00000000e+00   7.48148448e-02   1.84091189e-02   4.95847153e-02
  0.00000000e+00   7.39337970e-02   1.83668198e-02   5.16043755e-02
  0.00000000e+00   7.30709166e-02   1.82735292e-02   5.36296734e-02
  0.00000000e+00   7.22276165e-02   1.81297051e-02   5.56597706e-02
  0.00000000e+00   7.14052894e-02   1.79358550e-02   5.76938240e-02
  0.00000000e+00   7.06053065e-02   1.76925351e-02   5.97309876e-02
  0.00000000e+00   6.98290162e-02   1.74003498e-02   6.17704128e-02
  0.00000000e+00   6.90777427e-02   1.70599512e-02   6.38112491e-02
  0.00000000e+00   6.83527847e-02   1.66720382e-02   6.58526454e-02
  0.00000000e+00   6.76554143e-02   1.62373561e-02   6.78937505e-02
  0.00000000e+00   6.69868756e-02   1.57566956e-02   6.99337142e-02
  0.00000000e+00   6.63483838e-02   1.52308918e-02   7.19716877e-02
  0.00000000e+00   6.57411236e-02   1.46608239e-02   7.40068249e-02
  0.00000000e+00   6.51662481e-02   1.40474140e-02   7.60382831e-02
  0.00000000e+00   6.46248782e-02   1.33916259e-02   7.80652236e-02
  0.00000000e+00   6.41181010e-02   1.26944648e-02   8.00868126e-02
  0.00000000e+00   6.36469688e-02   1.19569755e-02   8.21022225e-02
  0.00000000e+00   6.32124983e-02   1.11802419e-02   8.41106318e-02
  0.00000000e+00   6.28156697e-02   1.03653858e-02   8.61112269e-02
  0.00000000e+00   6.24574253e-02   9.51356571e-03   8.81032019e-02
  0.00000000e+00   6.21386690e-02   8.62597555e-03   9.00857604e-02
  0.00000000e+00   6.18602654e-02   7.70384373e-03   9.20581154e-02
  0.00000000e+00   6.16230389e-02   6.74843177e-03   9.40194906e-02
  0.00000000e+00   6.14277727e-02   5.76103303e-03   9.59691209e-02
  0.00000000e+00   6.12752086e-02   4.74297147e-03   9.79062533e-02
  0.00000000e+00   6.11660458e-02   3.69560032e-03   9.98301476e-02
  0.00000000e+00   6.11009404e-02   2.62030069e-03   1.01740077e-01
  0.00000000e+00   6.10805047e-02   1.51848025e-03   1.03635329e-01
  0.00000000e+00   6.11053071e-02   3.91571799e-04   1.05515206e-01
  0.00000000e+00   6.11758708e-02  -7.58968150e-04   1.07379025e-01
  0.00000000e+00   6.12926738e-02  -1.93166082e-03   1.09226121e-01
  0.00000000e+00   6.14561486e-02  -3.12500663e-03   1.11055845e-01
  0.00000000e+00   6.16666813e-02  -4.33748670e-03   1.12867565e-01
  0.00000000e+00   6.19246117e-02  -5.56756432e-03   1.14660668e-01
  0.00000000e+00   6.22302326e-02  -6.81368650e-03   1.16434559e-01
  0.00000000e+00   6.25837901e-02  -8.07428551e-03   1.18188662e-01
  0.00000000e+00   6.29854828e-02  -9.34778041e-03   1.19922422e-01
  0.00000000e+00   6.34354620e-02  -1.06325786e-02   1.21635303e-01
  0.00000000e+00   6.39338314e-02  -1.19270775e-02   1.23326791e-01
  0.00000000e+00   6.44806471e-02  -1.32296658e-02   1.24996392e-01
  0.00000000e+00   6.50759176e-02  -1.45387257e-02   1.26643636e-01
  0.00000000e+00   6.57196039e-02  -1.58526337e-02   1.28268072e-01
  0.00000000e+00   6.64116193e-02  -1.71697627e-02   1.29869276e-01
  0.00000000e+00   6.71518298e-02  -1.84884837e-02   1.31446843e-01
  0.00000000e+00   6.79400541e-02  -1.98071670e-02   1.33000394e-01
  0.00000000e+00   6.87760639e-02  -2.11241839e-02   1.34529573e-01
  0.00000000e+00   6.96595839e-02  -2.24379087e-02   1.36034048e-01
  0.00000000e+00   7.05902927e-02  -2.37467197e-02   1.37513511e-01
  0.00000000e+00   7.15678224e-02  -2.50490012e-02   1.38967681e-01
  0.00000000e+00   7.25917595e-02  -2.63431450e-02   1.40396299e-01
  0.00000000e+00   7.36616452e-02  -2.76275519e-02   1.41799133e-01
  0.00000000e+00   7.47769758e-02  -2.89006333e-02   1.43175978e-01
  0.00000000e+00   7.59372033e-02  -3.01608128e-02   1.44526651e-01
  0.00000000e+00   7.71417360e-02  -3.14065275e-02   1.45850997e-01
  0.00000000e+00   7.83899390e-02  -3.26362300e-02   1.47148887e-01
  0.00000000e+00   7.96811350e-02  -3.38483896e-02   1.48420218e-01
  0.00000000e+00   8.10146048e-02  -3.50414935e-02   1.49664913e-01
  0.00000000e+00   8.23895883e-02  -3.62140491e-02   1.50882920e-01
  0.00000000e+00   8.38052848e-02  -3.73645845e-02   1.52074216e-01
  0.00000000e+00   8.52608546e-02  -3.84916507e-02   1.53238802e-01
  0.00000000e+00   8.67554189e-02  -3.95938225e-02   1.54376706e-01
  0.00000000e+00   8.82880615e-02  -4.06697002e-02   1.55487982e-01
  0.00000000e+00   8.98578292e-02  -4.17179108e-02   1.56572709e-01
  0.00000000e+00   9.14637331e-02  -4.27371095e-02   1.57630996e-01
  0.00000000e+00   9.31047493e-02  -4.37259805e-02   1.58662972e-01
  0.00000000e+00   9.47798202e-02  -4.46832390e-02   1.59668797e-01
  0.00000000e+00   9.64878553e-02  -4.56076320e-02   1.60648654e-01
  0.00000000e+00   9.82277326e-02  -4.64979396e-02   1.61602752e-01
  0.00000000e+00   9.99982994e-02  -4.73529760e-02   1.62531325e-01
  0.00000000e+00   1.01798374e-01  -4.81715912e-02   1.63434631e-01
  0.00000000e+00   1.03626745e-01  -4.89526713e-02   1.64312955e-01
  0.00000000e+00   1.05482177e-01  -4.96951403e-02   1.65166605e-01
  0.00000000e+00   1.07363405e-01  -5.03979607e-02   1.65995912e-01
  0.00000000e+00   1.09269142e-01  -5.10601346e-02   1.66801232e-01
  0.00000000e+00   1.11198079e-01  -5.16807048e-02   1.67582944e-01
  0.00000000e+00   1.13148880e-01  -5.22587555e-02   1.68341451e-01
  0.00000000e+00   1.15120195e-01  -5.27934131e-02   1.69077177e-01
  0.00000000e+00   1.17110649e-01  -5.32838476e-02   1.69790568e-01
  0.00000000e+00   1.19118852e-01  -5.37292727e-02   1.70482092e-01
  0.00000000e+00   1.21143397e-01  -5.41289468e-02   1.71152240e-01
  0.00000000e+00   1.23182863e-01  -5.44821739e-02   1.71801522e-01
  0.00000000e+00   1.25235812e-01  -5.47883039e-02   1.72430467e-01
  0.00000000e+00   1.27300797e-01  -5.50467335e-02   1.73039626e-01
  0.00000000e+00   1.29376359e-01  -5.52569066e-02   1.73629567e-01
  0.00000000e+00   1.31461029e-01  -5.54183150e-02   1.74200879e-01
  0.00000000e+00   1.33553330e-01  -5.55304985e-02   1.74754167e-01
  0.00000000e+00   1.35651780e-01  -5.55930458e-02   1.75290053e-01
  0.00000000e+00   1.37754890e-01  -5.56055944e-02   1.75809177e-01
  0.00000000e+00   1.39861168e-01  -5.55678314e-02   1.76312195e-01
  0.00000000e+00   1.41969120e-01  -5.54794932e-02   1.76799778e-01
  0.00000000e+00   1.44077253e-01  -5.53403664e-02   1.77272610e-01
  0.00000000e+00   1.46184071e-01  -5.51502874e-02   1.77731392e-01
  0.00000000e+00   1.48288084e-01  -5.49091429e-02   1.78176837e-01
  0.00000000e+00   1.50387804e-01  -5.46168697e-02   1.78609671e-01
  0.00000000e+00   1.52481748e-01  -5.42734551e-02   1.79030631e-01
  0.00000000e+00   1.54568439e-01  -5.38789363e-02   1.79440466e-01
