  1.20000000e-01  -2.84244607e-01   0.00000000e+00   0.00000000e+00   7.53982237e-01   7.53982237e-01   1.25239339e+00
  1.25000000e-01  -3.08425138e-01   0.00000000e+00   0.00000000e+00   7.85398163e-01   7.85398163e-01   1.27155428e+00
  1.30000000e-01  -3.33592629e-01   0.00000000e+00   0.00000000e+00   8.16814090e-01   8.16814090e-01   1.29119528e+00
  1.35000000e-01  -3.59747080e-01   0.00000000e+00   0.00000000e+00   8.48230016e-01   8.48230016e-01   1.31129484e+00
  1.40000000e-01  -3.86888493e-01   0.00000000e+00   0.00000000e+00   8.79645943e-01   8.79645943e-01   1.33183219e+00
  1.45000000e-01  -4.15016865e-01   0.00000000e+00   0.00000000e+00   9.11061870e-01   9.11061870e-01   1.35278739e+00
  1.50000000e-01  -4.44132198e-01   0.00000000e+00   0.00000000e+00   9.42477796e-01   9.42477796e-01   1.37414133e+00
  1.55000000e-01  -4.74234491e-01   0.00000000e+00   0.00000000e+00   9.73893723e-01   9.73893723e-01   1.39587570e+00
  1.60000000e-01  -5.05323745e-01   0.00000000e+00   0.00000000e+00   1.00530965e+00   1.00530965e+00   1.41797302e+00
  1.65000000e-01  -5.37399960e-01   0.00000000e+00   0.00000000e+00   1.03672558e+00   1.03672558e+00   1.44041658e+00
  1.70000000e-01  -5.70463134e-01   0.00000000e+00   0.00000000e+00   1.06814150e+00   1.06814150e+00   1.46319044e+00
  1.75000000e-01  -6.04513270e-01   0.00000000e+00   0.00000000e+00   1.09955743e+00   1.09955743e+00   1.48627943e+00
  1.80000000e-01  -6.39550365e-01   0.00000000e+00   0.00000000e+00   1.13097336e+00   1.13097336e+00   1.50966908e+00
  1.85000000e-01  -6.75574421e-01   0.00000000e+00   0.00000000e+00   1.16238928e+00   1.16238928e+00   1.53334564e+00
  1.90000000e-01  -7.12585438e-01   0.00000000e+00   0.00000000e+00   1.19380521e+00   1.19380521e+00   1.55729601e+00
  1.95000000e-01  -7.50583415e-01   0.00000000e+00   0.00000000e+00   1.22522113e+00   1.22522113e+00   1.58150777e+00
  2.00000000e-01  -7.89568352e-01   0.00000000e+00   0.00000000e+00   1.25663706e+00   1.25663706e+00   1.60596909e+00
  2.05000000e-01  -8.29540250e-01   0.00000000e+00   0.00000000e+00   1.28805299e+00   1.28805299e+00   1.63066873e+00
  2.10000000e-01  -8.70499108e-01   0.00000000e+00   0.00000000e+00   1.31946891e+00   1.31946891e+00   1.65559603e+00
  2.15000000e-01  -9.12444927e-01   0.00000000e+00   0.00000000e+00   1.35088484e+00   1.35088484e+00   1.68074086e+00
  2.20000000e-01  -9.55377706e-01   0.00000000e+00   0.00000000e+00   1.38230077e+00   1.38230077e+00   1.70609361e+00
  2.25000000e-01  -9.99297446e-01   0.00000000e+00   0.00000000e+00   1.41371669e+00   1.41371669e+00   1.73164514e+00
  2.30000000e-01  -1.04420415e+00   0.00000000e+00   0.00000000e+00   1.44513262e+00   1.44513262e+00   1.75738678e+00
  2.35000000e-01  -1.09009781e+00   0.00000000e+00   0.00000000e+00   1.47654855e+00   1.47654855e+00   1.78331030e+00
  2.40000000e-01  -1.13697843e+00   0.00000000e+00   0.00000000e+00   1.50796447e+00   1.50796447e+00   1.80940787e+00
  2.45000000e-01  -1.18484601e+00   0.00000000e+00   0.00000000e+00   1.53938040e+00   1.53938040e+00   1.83567209e+00
  2.50000000e-01  -1.23370055e+00   0.00000000e+00   0.00000000e+00   1.57079633e+00   1.57079633e+00   1.86209589e+00
  2.55000000e-01  -1.28354205e+00   0.00000000e+00   0.00000000e+00   1.60221225e+00   1.60221225e+00   1.88867258e+00
  2.60000000e-01  -1.33437052e+00   0.00000000e+00   0.00000000e+00   1.63362818e+00   1.63362818e+00   1.91539579e+00
  2.65000000e-01  -1.38618594e+00   0.00000000e+00   0.00000000e+00   1.66504411e+00   1.66504411e+00   1.94225948e+00
  2.70000000e-01  -1.43898832e+00   0.00000000e+00   0.00000000e+00   1.69646003e+00   1.69646003e+00   1.96925789e+00
  2.75000000e-01  -1.49277767e+00   0.00000000e+00   0.00000000e+00   1.72787596e+00   1.72787596e+00   1.99638557e+00
  2.80000000e-01  -1.54755397e+00   0.00000000e+00   0.00000000e+00   1.75929189e+00   1.75929189e+00   2.02363730e+00
  2.85000000e-01  -1.60331723e+00   0.00000000e+00   0.00000000e+00   1.79070781e+00   1.79070781e+00   2.05100816e+00
  2.90000000e-01  -1.66006746e+00   0.00000000e+00   0.00000000e+00   1.82212374e+00   1.82212374e+00   2.07849343e+00
  2.95000000e-01  -1.71780465e+00   0.00000000e+00   0.00000000e+00   1.85353967e+00   1.85353967e+00   2.10608862e+00
  3.00000000e-01  -1.77652879e+00   0.00000000e+00   0.00000000e+00   1.88495559e+00   1.88495559e+00   2.13378949e+00
  3.05000000e-01  -1.83623990e+00   0.00000000e+00   0.00000000e+00   1.91637152e+00   1.91637152e+00   2.16159196e+00
  3.10000000e-01  -1.89693797e+00   0.00000000e+00   0.00000000e+00   1.94778745e+00   1.94778745e+00   2.18949216e+00
  3.15000000e-01  -1.95862299e+00   0.00000000e+00   0.00000000e+00   1.97920337e+00   1.97920337e+00   2.21748641e+00
  3.20000000e-01  -2.02129498e+00   0.00000000e+00   0.00000000e+00   2.01061930e+00   2.01061930e+00   2.24557119e+00
  3.25000000e-01  -2.08495393e+00   0.00000000e+00   0.00000000e+00   2.04203522e+00   2.04203522e+00   2.27374314e+00
  3.30000000e-01  -2.14959984e+00   0.00000000e+00   0.00000000e+00   2.07345115e+00   2.07345115e+00   2.30199906e+00
  3.35000000e-01  -2.21523271e+00   0.00000000e+00   0.00000000e+00   2.10486708e+00   2.10486708e+00   2.33033590e+00
  3.40000000e-01  -2.28185254e+00   0.00000000e+00   0.00000000e+00   2.13628300e+00   2.13628300e+00   2.35875074e+00
  3.45000000e-01  -2.34945933e+00   0.00000000e+00   0.00000000e+00   2.16769893e+00   2.16769893e+00   2.38724080e+00
  3.50000000e-01  -2.41805308e+00   0.00000000e+00   0.00000000e+00   2.19911486e+00   2.19911486e+00   2.41580342e+00
  3.55000000e-01  -2.48763379e+00   0.00000000e+00   0.00000000e+00   2.23053078e+00   2.23053078e+00   2.44443605e+00
  3.60000000e-01  -2.55820146e+00   0.00000000e+00   0.00000000e+00   2.26194671e+00   2.26194671e+00   2.47313625e+00
  3.65000000e-01  -2.62975609e+00   0.00000000e+00   0.00000000e+00   2.29336264e+00   2.29336264e+00   2.50190171e+00
  3.70000000e-01  -2.70229769e+00   0.00000000e+00   0.00000000e+00   2.32477856e+00   2.32477856e+00   2.53073020e+00
  3.75000000e-01  -2.77582624e+00   0.00000000e+00   0.00000000e+00   2.35619449e+00   2.35619449e+00   2.55961960e+00
  3.80000000e-01  -2.85034175e+00   0.00000000e+00   0.00000000e+00   2.38761042e+00   2.38761042e+00   2.58856785e+00
  3.85000000e-01  -2.92584422e+00   0.00000000e+00   0.00000000e+00   2.41902634e+00   2.41902634e+00   2.61757301e+00
  3.90000000e-01  -3.00233366e+00   0.00000000e+00   0.00000000e+00   2.45044227e+00   2.45044227e+00   2.64663320e+00
  3.95000000e-01  -3.07981005e+00   0.00000000e+00   0.00000000e+00   2.48185820e+00   2.48185820e+00   2.67574664e+00
  4.00000000e-01  -3.15827341e+00   0.00000000e+00   0.00000000e+00   2.51327412e+00   2.51327412e+00   2.70491161e+00
  4.05000000e-01  -3.23772372e+00   0.00000000e+00   0.00000000e+00   2.54469005e+00   2.54469005e+00   2.73412645e+00
  4.10000000e-01  -3.31816100e+00   0.00000000e+00   0.00000000e+00   2.57610598e+00   2.57610598e+00   2.76338959e+00
  4.15000000e-01  -3.39958524e+00   0.00000000e+00   0.00000000e+00   2.60752190e+00   2.60752190e+00   2.79269950e+00
  4.20000000e-01  -3.48199643e+00   0.00000000e+00   0.00000000e+00   2.63893783e+00   2.63893783e+00   2.82205472e+00
  4.25000000e-01  -3.56539459e+00   0.00000000e+00   0.00000000e+00   2.67035376e+00   2.67035376e+00   2.85145387e+00
  4.30000000e-01  -3.64977971e+00   0.00000000e+00   0.00000000e+00   2.70176968e+00   2.70176968e+00   2.88089559e+00
  4.35000000e-01  -3.73515179e+00   0.00000000e+00   0.00000000e+00   2.73318561e+00   2.73318561e+00   2.91037860e+00
  4.40000000e-01  -3.82151082e+00   0.00000000e+00   0.00000000e+00   2.76460154e+00   2.76460154e+00   2.93990164e+00
  4.45000000e-01  -3.90885682e+00   0.00000000e+00   0.00000000e+00   2.79601746e+00   2.79601746e+00   2.96946353e+00
  4.50000000e-01  -3.99718978e+00   0.00000000e+00   0.00000000e+00   2.82743339e+00   2.82743339e+00   2.99906311e+00
  4.55000000e-01  -4.08650970e+00   0.00000000e+00   0.00000000e+00   2.85884931e+00   2.85884931e+00   3.02869929e+00
  4.60000000e-01  -4.17681658e+00   0.00000000e+00   0.00000000e+00   2.89026524e+00   2.89026524e+00   3.05837100e+00
  4.65000000e-01  -4.26811042e+00   0.00000000e+00   0.00000000e+00   2.92168117e+00   2.92168117e+00   3.08807721e+00
  4.70000000e-01  -4.36039122e+00   0.00000000e+00   0.00000000e+00   2.95309709e+00   2.95309709e+00   3.11781694e+00
  4.75000000e-01  -4.45365899e+00   0.00000000e+00   0.00000000e+00   2.98451302e+00   2.98451302e+00   3.14758923e+00
  4.80000000e-01  -4.54791371e+00   0.00000000e+00   0.00000000e+00   3.01592895e+00   3.01592895e+00   3.17739318e+00
  4.85000000e-01  -4.64315539e+00   0.00000000e+00   0.00000000e+00   3.04734487e+00   3.04734487e+00   3.20722790e+00
  4.90000000e-01  -4.73938403e+00   0.00000000e+00   0.00000000e+00   3.07876080e+00   3.07876080e+00   3.23709253e+00
  4.95000000e-01  -4.83659964e+00   0.00000000e+00   0.00000000e+00   3.11017673e+00   3.11017673e+00   3.26698627e+00
  5.00000000e-01  -4.93480220e+00   0.00000000e+00   0.00000000e+00   3.14159265e+00   3.14159265e+00   3.29690831e+00
  5.05000000e-01  -5.03399172e+00   0.00000000e+00   0.00000000e+00   3.17300858e+00   3.17300858e+00   3.32685789e+00
  5.10000000e-01  -5.13416821e+00   0.00000000e+00   0.00000000e+00   3.20442451e+00   3.20442451e+00   3.35683429e+00
  5.15000000e-01  -5.23533165e+00   0.00000000e+00   0.00000000e+00   3.23584043e+00   3.23584043e+00   3.38683677e+00
  5.20000000e-01  -5.33748206e+00   0.00000000e+00   0.00000000e+00   3.26725636e+00   3.26725636e+00   3.41686466e+00
  5.25000000e-01  -5.44061943e+00   0.00000000e+00   0.00000000e+00   3.29867229e+00   3.29867229e+00   3.44691730e+00
  5.30000000e-01  -5.54474375e+00   0.00000000e+00   0.00000000e+00   3.33008821e+00   3.33008821e+00   3.47699403e+00
  5.35000000e-01  -5.64985504e+00   0.00000000e+00   0.00000000e+00   3.36150414e+00   3.36150414e+00   3.50709425e+00
  5.40000000e-01  -5.75595329e+00   0.00000000e+00   0.00000000e+00   3.39292007e+00   3.39292007e+00   3.53721735e+00
  5.45000000e-01  -5.86303849e+00   0.00000000e+00   0.00000000e+00   3.42433599e+00   3.42433599e+00   3.56736275e+00
  5.50000000e-01  -5.97111066e+00   0.00000000e+00   0.00000000e+00   3.45575192e+00   3.45575192e+00   3.59752989e+00
  5.55000000e-01  -6.08016979e+00   0.00000000e+00   0.00000000e+00   3.48716785e+00   3.48716785e+00   3.62771823e+00
  5.60000000e-01  -6.19021588e+00   0.00000000e+00   0.00000000e+00   3.51858377e+00   3.51858377e+00   3.65792725e+00
  5.65000000e-01  -6.30124893e+00   0.00000000e+00   0.00000000e+00   3.54999970e+00   3.54999970e+00   3.68815643e+00
  5.70000000e-01  -6.41326894e+00   0.00000000e+00   0.00000000e+00   3.58141563e+00   3.58141563e+00   3.71840529e+00
  5.75000000e-01  -6.52627591e+00   0.00000000e+00   0.00000000e+00   3.61283155e+00   3.61283155e+00   3.74867334e+00
  5.80000000e-01  -6.64026984e+00   0.00000000e+00   0.00000000e+00   3.64424748e+00   3.64424748e+00   3.77896013e+00
  5.85000000e-01  -6.75525073e+00   0.00000000e+00   0.00000000e+00   3.67566340e+00   3.67566340e+00   3.80926521e+00
  5.90000000e-01  -6.87121858e+00   0.00000000e+00   0.00000000e+00   3.70707933e+00   3.70707933e+00   3.83958815e+00
  5.95000000e-01  -6.98817340e+00   0.00000000e+00   0.00000000e+00   3.73849526e+00   3.73849526e+00   3.86992853e+00
  6.00000000e-01  -7.10611517e+00   0.00000000e+00   0.00000000e+00   3.76991118e+00   3.76991118e+00   3.90028593e+00
  6.05000000e-01  -7.22504390e+00   0.00000000e+00   0.00000000e+00   3.80132711e+00   3.80132711e+00   3.93065997e+00
  6.10000000e-01  -7.34495960e+00   0.00000000e+00   0.00000000e+00   3.83274304e+00   3.83274304e+00   3.96105026e+00
  6.15000000e-01  -7.46586225e+00   0.00000000e+00   0.00000000e+00   3.86415896e+00   3.86415896e+00   3.99145644e+00
  6.20000000e-01  -7.58775186e+00   0.00000000e+00   0.00000000e+00   3.89557489e+00   3.89557489e+00   4.02187813e+00
  6.25000000e-01  -7.71062844e+00   0.00000000e+00   0.00000000e+00   3.92699082e+00   3.92699082e+00   4.05231500e+00
  6.30000000e-01  -7.83449197e+00   0.00000000e+00   0.00000000e+00   3.95840674e+00   3.95840674e+00   4.08276670e+00
  6.35000000e-01  -7.95934247e+00   0.00000000e+00   0.00000000e+00   3.98982267e+00   3.98982267e+00   4.11323291e+00
  6.40000000e-01  -8.08517993e+00   0.00000000e+00   0.00000000e+00   4.02123860e+00   4.02123860e+00   4.14371329e+00
  6.45000000e-01  -8.21200434e+00   0.00000000e+00   0.00000000e+00   4.05265452e+00   4.05265452e+00   4.17420755e+00
  6.50000000e-01  -8.33981572e+00   0.00000000e+00   0.00000000e+00   4.08407045e+00   4.08407045e+00   4.20471538e+00
  6.55000000e-01  -8.46861406e+00   0.00000000e+00   0.00000000e+00   4.11548638e+00   4.11548638e+00   4.23523649e+00
  6.60000000e-01  -8.59839935e+00   0.00000000e+00   0.00000000e+00   4.14690230e+00   4.14690230e+00   4.26577059e+00
  6.65000000e-01  -8.72917161e+00   0.00000000e+00   0.00000000e+00   4.17831823e+00   4.17831823e+00   4.29631740e+00
  6.70000000e-01  -8.86093083e+00   0.00000000e+00   0.00000000e+00   4.20973416e+00   4.20973416e+00   4.32687666e+00
  6.75000000e-01  -8.99367701e+00   0.00000000e+00   0.00000000e+00   4.24115008e+00   4.24115008e+00   4.35744811e+00
  6.80000000e-01  -9.12741015e+00   0.00000000e+00   0.00000000e+00   4.27256601e+00   4.27256601e+00   4.38803148e+00
  6.85000000e-01  -9.26213025e+00   0.00000000e+00   0.00000000e+00   4.30398194e+00   4.30398194e+00   4.41862654e+00
  6.90000000e-01  -9.39783731e+00   0.00000000e+00   0.00000000e+00   4.33539786e+00   4.33539786e+00   4.44923304e+00
  6.95000000e-01  -9.53453133e+00   0.00000000e+00   0.00000000e+00   4.36681379e+00   4.36681379e+00   4.47985074e+00
  7.00000000e-01  -9.67221231e+00   0.00000000e+00   0.00000000e+00   4.39822972e+00   4.39822972e+00   4.51047942e+00
  7.05000000e-01  -9.81088025e+00   0.00000000e+00   0.00000000e+00   4.42964564e+00   4.42964564e+00   4.54111886e+00
  7.10000000e-01  -9.95053516e+00   0.00000000e+00   0.00000000e+00   4.46106157e+00   4.46106157e+00   4.57176884e+00
  7.15000000e-01  -1.00911770e+01   0.00000000e+00   0.00000000e+00   4.49247749e+00   4.49247749e+00   4.60242915e+00
  7.20000000e-01  -1.02328058e+01   0.00000000e+00   0.00000000e+00   4.52389342e+00   4.52389342e+00   4.63309958e+00
  7.25000000e-01  -1.03754216e+01   0.00000000e+00   0.00000000e+00   4.55530935e+00   4.55530935e+00   4.66377993e+00
  7.30000000e-01  -1.05190244e+01   0.00000000e+00   0.00000000e+00   4.58672527e+00   4.58672527e+00   4.69447002e+00
  7.35000000e-01  -1.06636141e+01   0.00000000e+00   0.00000000e+00   4.61814120e+00   4.61814120e+00   4.72516964e+00
  7.40000000e-01  -1.08091907e+01   0.00000000e+00   0.00000000e+00   4.64955713e+00   4.64955713e+00   4.75587862e+00
  7.45000000e-01  -1.09557544e+01   0.00000000e+00   0.00000000e+00   4.68097305e+00   4.68097305e+00   4.78659678e+00
  7.50000000e-01  -1.11033050e+01   0.00000000e+00   0.00000000e+00   4.71238898e+00   4.71238898e+00   4.81732394e+00
  7.55000000e-01  -1.12518425e+01   0.00000000e+00   0.00000000e+00   4.74380491e+00   4.74380491e+00   4.84805992e+00
  7.60000000e-01  -1.14013670e+01   0.00000000e+00   0.00000000e+00   4.77522083e+00   4.77522083e+00   4.87880457e+00
  7.65000000e-01  -1.15518785e+01   0.00000000e+00   0.00000000e+00   4.80663676e+00   4.80663676e+00   4.90955771e+00
  7.70000000e-01  -1.17033769e+01   0.00000000e+00   0.00000000e+00   4.83805269e+00   4.83805269e+00   4.94031920e+00
  7.75000000e-01  -1.18558623e+01   0.00000000e+00   0.00000000e+00   4.86946861e+00   4.86946861e+00   4.97108887e+00
  7.80000000e-01  -1.20093346e+01   0.00000000e+00   0.00000000e+00   4.90088454e+00   4.90088454e+00   5.00186658e+00
  7.85000000e-01  -1.21637939e+01   0.00000000e+00   0.00000000e+00   4.93230047e+00   4.93230047e+00   5.03265217e+00
  7.90000000e-01  -1.23192402e+01   0.00000000e+00   0.00000000e+00   4.96371639e+00   4.96371639e+00   5.06344551e+00
  7.95000000e-01  -1.24756734e+01   0.00000000e+00   0.00000000e+00   4.99513232e+00   4.99513232e+00   5.09424645e+00
  8.00000000e-01  -1.26330936e+01   0.00000000e+00   0.00000000e+00   5.02654825e+00   5.02654825e+00   5.12505486e+00
  8.05000000e-01  -1.27915008e+01   0.00000000e+00   0.00000000e+00   5.05796417e+00   5.05796417e+00   5.15587059e+00
  8.10000000e-01  -1.29508949e+01   0.00000000e+00   0.00000000e+00   5.08938010e+00   5.08938010e+00   5.18669353e+00
  8.15000000e-01  -1.31112760e+01   0.00000000e+00   0.00000000e+00   5.12079603e+00   5.12079603e+00   5.21752354e+00
  8.20000000e-01  -1.32726440e+01   0.00000000e+00   0.00000000e+00   5.15221195e+00   5.15221195e+00   5.24836051e+00
  8.25000000e-01  -1.34349990e+01   0.00000000e+00   0.00000000e+00   5.18362788e+00   5.18362788e+00   5.27920429e+00
  8.30000000e-01  -1.35983409e+01   0.00000000e+00   0.00000000e+00   5.21504380e+00   5.21504380e+00   5.31005479e+00
  8.35000000e-01  -1.37626699e+01   0.00000000e+00   0.00000000e+00   5.24645973e+00   5.24645973e+00   5.34091188e+00
  8.40000000e-01  -1.39279857e+01   0.00000000e+00   0.00000000e+00   5.27787566e+00   5.27787566e+00   5.37177545e+00
  8.45000000e-01  -1.40942886e+01   0.00000000e+00   0.00000000e+00   5.30929158e+00   5.30929158e+00   5.40264538e+00
  8.50000000e-01  -1.42615784e+01   0.00000000e+00   0.00000000e+00   5.34070751e+00   5.34070751e+00   5.43352158e+00
  8.55000000e-01  -1.44298551e+01   0.00000000e+00   0.00000000e+00   5.37212344e+00   5.37212344e+00   5.46440392e+00
  8.60000000e-01  -1.45991188e+01   0.00000000e+00   0.00000000e+00   5.40353936e+00   5.40353936e+00   5.49529232e+00
  8.65000000e-01  -1.47693695e+01   0.00000000e+00   0.00000000e+00   5.43495529e+00   5.43495529e+00   5.52618666e+00
  8.70000000e-01  -1.49406071e+01   0.00000000e+00   0.00000000e+00   5.46637122e+00   5.46637122e+00   5.55708685e+00
  8.75000000e-01  -1.51128317e+01   0.00000000e+00   0.00000000e+00   5.49778714e+00   5.49778714e+00   5.58799280e+00
  8.80000000e-01  -1.52860433e+01   0.00000000e+00   0.00000000e+00   5.52920307e+00   5.52920307e+00   5.61890439e+00
  8.85000000e-01  -1.54602418e+01   0.00000000e+00   0.00000000e+00   5.56061900e+00   5.56061900e+00   5.64982156e+00
  8.90000000e-01  -1.56354273e+01   0.00000000e+00   0.00000000e+00   5.59203492e+00   5.59203492e+00   5.68074419e+00
  8.95000000e-01  -1.58115997e+01   0.00000000e+00   0.00000000e+00   5.62345085e+00   5.62345085e+00   5.71167221e+00
  9.00000000e-01  -1.59887591e+01   0.00000000e+00   0.00000000e+00   5.65486678e+00   5.65486678e+00   5.74260553e+00
  9.05000000e-01  -1.61669055e+01   0.00000000e+00   0.00000000e+00   5.68628270e+00   5.68628270e+00   5.77354406e+00
  9.10000000e-01  -1.63460388e+01   0.00000000e+00   0.00000000e+00   5.71769863e+00   5.71769863e+00   5.80448771e+00
  9.15000000e-01  -1.65261591e+01   0.00000000e+00   0.00000000e+00   5.74911456e+00   5.74911456e+00   5.83543642e+00
  9.20000000e-01  -1.67072663e+01   0.00000000e+00   0.00000000e+00   5.78053048e+00   5.78053048e+00   5.86639009e+00
  9.25000000e-01  -1.68893605e+01   0.00000000e+00   0.00000000e+00   5.81194641e+00   5.81194641e+00   5.89734865e+00
  9.30000000e-01  -1.70724417e+01   0.00000000e+00   0.00000000e+00   5.84336234e+00   5.84336234e+00   5.92831202e+00
  9.35000000e-01  -1.72565098e+01   0.00000000e+00   0.00000000e+00   5.87477826e+00   5.87477826e+00   5.95928013e+00
  9.40000000e-01  -1.74415649e+01   0.00000000e+00   0.00000000e+00   5.90619419e+00   5.90619419e+00   5.99025290e+00
  9.45000000e-01  -1.76276069e+01   0.00000000e+00   0.00000000e+00   5.93761012e+00   5.93761012e+00   6.02123026e+00
  9.50000000e-01  -1.78146359e+01   0.00000000e+00   0.00000000e+00   5.96902604e+00   5.96902604e+00   6.05221215e+00
  9.55000000e-01  -1.80026519e+01   0.00000000e+00   0.00000000e+00   6.00044197e+00   6.00044197e+00   6.08319849e+00
  9.60000000e-01  -1.81916548e+01   0.00000000e+00   0.00000000e+00   6.03185789e+00   6.03185789e+00   6.11418921e+00
  9.65000000e-01  -1.83816447e+01   0.00000000e+00   0.00000000e+00   6.06327382e+00   6.06327382e+00   6.14518425e+00
  9.70000000e-01  -1.85726216e+01   0.00000000e+00   0.00000000e+00   6.09468975e+00   6.09468975e+00   6.17618354e+00
  9.75000000e-01  -1.87645854e+01   0.00000000e+00   0.00000000e+00   6.12610567e+00   6.12610567e+00   6.20718702e+00
  9.80000000e-01  -1.89575361e+01   0.00000000e+00   0.00000000e+00   6.15752160e+00   6.15752160e+00   6.23819463e+00
  9.85000000e-01  -1.91514739e+01   0.00000000e+00   0.00000000e+00   6.18893753e+00   6.18893753e+00   6.26920631e+00
  9.90000000e-01  -1.93463985e+01   0.00000000e+00   0.00000000e+00   6.22035345e+00   6.22035345e+00   6.30022199e+00
  9.95000000e-01  -1.95423102e+01   0.00000000e+00   0.00000000e+00   6.25176938e+00   6.25176938e+00   6.33124162e+00
  1.00000000e+00  -1.97392088e+01   0.00000000e+00   0.00000000e+00   6.28318531e+00   6.28318531e+00   6.36226513e+00
  1.00500000e+00  -1.99370944e+01   0.00000000e+00   0.00000000e+00   6.31460123e+00   6.31460123e+00   6.39329248e+00
  1.01000000e+00  -2.01359669e+01   0.00000000e+00   0.00000000e+00   6.34601716e+00   6.34601716e+00   6.42432361e+00
  1.01500000e+00  -2.03358264e+01   0.00000000e+00   0.00000000e+00   6.37743309e+00   6.37743309e+00   6.45535845e+00
  1.02000000e+00  -2.05366728e+01   0.00000000e+00   0.00000000e+00   6.40884901e+00   6.40884901e+00   6.48639697e+00
  1.02500000e+00  -2.07385062e+01   0.00000000e+00   0.00000000e+00   6.44026494e+00   6.44026494e+00   6.51743911e+00
  1.03000000e+00  -2.09413266e+01   0.00000000e+00   0.00000000e+00   6.47168087e+00   6.47168087e+00   6.54848480e+00
  1.03500000e+00  -2.11451339e+01   0.00000000e+00   0.00000000e+00   6.50309679e+00   6.50309679e+00   6.57953402e+00
  1.04000000e+00  -2.13499282e+01   0.00000000e+00   0.00000000e+00   6.53451272e+00   6.53451272e+00   6.61058670e+00
  1.04500000e+00  -2.15557095e+01   0.00000000e+00   0.00000000e+00   6.56592865e+00   6.56592865e+00   6.64164279e+00
  1.05000000e+00  -2.17624777e+01   0.00000000e+00   0.00000000e+00   6.59734457e+00   6.59734457e+00   6.67270226e+00
  1.05500000e+00  -2.19702329e+01   0.00000000e+00   0.00000000e+00   6.62876050e+00   6.62876050e+00   6.70376504e+00
  1.06000000e+00  -2.21789750e+01   0.00000000e+00   0.00000000e+00   6.66017643e+00   6.66017643e+00   6.73483111e+00
  1.06500000e+00  -2.23887041e+01   0.00000000e+00   0.00000000e+00   6.69159235e+00   6.69159235e+00   6.76590040e+00
  1.07000000e+00  -2.25994202e+01   0.00000000e+00   0.00000000e+00   6.72300828e+00   6.72300828e+00   6.79697288e+00
