 -1.00000000e+00   0.00000000e+00
 -9.99998274e-01  -1.86029996e-03
 -9.99956856e-01  -9.30137141e-03
 -9.99239032e-01  -3.90564118e-02
 -9.93133447e-01  -1.17142921e-01
 -9.77073698e-01  -2.13187446e-01
 -9.47938404e-01  -3.18888073e-01
 -9.03502648e-01  -4.29180732e-01
 -8.42214457e-01  -5.39920312e-01
 -7.63107478e-01  -6.47245707e-01
 -6.65760833e-01  -7.47355776e-01
 -5.50271566e-01  -8.36417531e-01
 -4.26878513e-01  -9.05994024e-01
 -3.03938911e-01  -9.54634418e-01
 -1.99013182e-01  -9.82170588e-01
 -1.06983518e-01  -9.96649829e-01
 -4.64932434e-02  -1.00145775e+00
  3.48421502e-02  -1.00214749e+00
  1.11267915e-01  -9.96765422e-01
  2.06636619e-01  -9.81698997e-01
  3.12136636e-01  -9.53712022e-01
  4.22583100e-01  -9.10500215e-01
  5.33780961e-01  -8.50447421e-01
  6.41837759e-01  -7.72532767e-01
  7.42924984e-01  -6.76289966e-01
  8.33182673e-01  -5.61781205e-01
  9.04596966e-01  -4.38042594e-01
  9.54808738e-01  -3.14307951e-01
  9.83487112e-01  -2.08228086e-01
  9.98792954e-01  -1.14469410e-01
  1.00418515e+00  -4.83085395e-02
  1.00477949e+00   3.38455251e-02
  9.99301281e-01   1.09988364e-01
  9.84106813e-01   2.05319566e-01
  9.55949083e-01   3.10864291e-01
  9.12520421e-01   4.21370646e-01
  8.52209494e-01   5.32604012e-01
  7.74007675e-01   6.40644852e-01
  6.77466870e-01   7.41646707e-01
  5.62671252e-01   8.31740305e-01
  4.38648653e-01   9.02949652e-01
  3.14783731e-01   9.52880880e-01
  2.08724337e-01   9.81294764e-01
  1.14971678e-01   9.96386763e-01
  4.89659846e-02   1.00162621e+00
 -3.32958286e-02   1.00205031e+00
 -1.09065451e-01   9.96450366e-01
 -2.04059363e-01   9.81152652e-01
 -3.09262372e-01   9.52940010e-01
 -4.19416442e-01   9.09526128e-01
 -5.30296977e-01   8.49316459e-01
 -6.38004268e-01   7.71314030e-01
 -7.38718727e-01   6.75075684e-01
 -8.28602750e-01   5.60682130e-01
 -8.99688839e-01   4.37173822e-01
 -9.49631244e-01   3.13827960e-01
