 -1.00000000e+00   0.00000000e+00
 -9.97876395e-01  -9.12275991e-02
 -9.91729447e-01  -1.80023694e-01
 -9.79620847e-01  -2.82554564e-01
 -9.59709092e-01  -3.97214779e-01
 -9.29463010e-01  -5.25409009e-01
 -8.84586381e-01  -6.71769637e-01
 -8.21155169e-01  -8.35701099e-01
 -7.42119656e-01  -1.00270613e+00
 -6.44118501e-01  -1.17675129e+00
 -5.25887187e-01  -1.35659373e+00
 -4.03491223e-01  -1.51975861e+00
 -2.83676690e-01  -1.66336709e+00
 -1.64700925e-01  -1.79400797e+00
 -6.78531972e-02  -1.89327188e+00
  3.47567215e-02  -1.99264870e+00
  1.30185081e-01  -2.08045557e+00
  2.62131495e-01  -2.19554759e+00
  4.23996103e-01  -2.32817242e+00
  6.17485953e-01  -2.47631200e+00
  8.27490246e-01  -2.62638417e+00
  1.05080646e+00  -2.77570657e+00
  1.28867039e+00  -2.92490412e+00
  1.54208969e+00  -3.07430401e+00
  1.81211185e+00  -3.22415208e+00
  2.09981250e+00  -3.37461952e+00
  2.40629801e+00  -3.52581472e+00
  2.73270564e+00  -3.67779071e+00
  3.08020237e+00  -3.83055001e+00
  3.44998235e+00  -3.98404741e+00
  3.84326288e+00  -4.13819154e+00
  4.26127871e+00  -4.29284529e+00
  4.70527468e+00  -4.44782545e+00
  5.17649630e+00  -4.60290187e+00
  5.67617812e+00  -4.75779610e+00
  6.20552947e+00  -4.91217990e+00
  6.76571730e+00  -5.06567350e+00
  7.35784568e+00  -5.21784397e+00
  7.98293129e+00  -5.36820372e+00
  8.64187458e+00  -5.51620935e+00
  9.33542561e+00  -5.66126106e+00
  1.00641439e+01  -5.80270286e+00
  1.08283512e+01  -5.93982386e+00
  1.16280755e+01  -6.07186101e+00
  1.24629850e+01  -6.19800372e+00
  1.33323088e+01  -6.31740103e+00
  1.42347416e+01  -6.42917175e+00
  1.51683249e+01  -6.53241881e+00
  1.61302981e+01  -6.62624869e+00
  1.71169021e+01  -6.70979766e+00
  1.81231095e+01  -6.78226687e+00
  1.91422280e+01  -6.84296971e+00
  2.01652705e+01  -6.89139648e+00
  2.11798388e+01  -6.92730574e+00
  2.21678377e+01  -6.95086159e+00
  2.30996234e+01  -6.96286737e+00
  2.35791380e+01  -6.96520382e+00
  2.42334395e+01  -6.96418898e+00
  2.50235649e+01  -6.95649597e+00
  2.60011258e+01  -6.93715492e+00
  2.71169033e+01  -6.90169817e+00
  2.83526075e+01  -6.84554044e+00
  2.96981273e+01  -6.76372955e+00
  3.11463531e+01  -6.65076502e+00
  3.26906706e+01  -6.50045957e+00
  3.43232808e+01  -6.30583056e+00
  3.60336206e+01  -6.05904773e+00
  3.78064873e+01  -5.75151650e+00
  3.96195673e+01  -5.37427938e+00
  4.14403025e+01  -4.91908318e+00
  4.32230235e+01  -4.38055265e+00
  4.49096818e+01  -3.75935168e+00
  4.64390858e+01  -3.06442765e+00
  4.77628888e+01  -2.31180185e+00
