 -1.00000000e+00   0.00000000e+00
 -9.99827443e-01  -2.63071163e-02
 -9.99310012e-01  -5.26051600e-02
 -9.98448422e-01  -7.88850898e-02
 -9.97243860e-01  -1.05137927e-01
 -9.95697980e-01  -1.31354785e-01
 -9.93812889e-01  -1.57526902e-01
 -9.91591138e-01  -1.83645665e-01
 -9.89035705e-01  -2.09702640e-01
 -9.86149980e-01  -2.35689595e-01
 -9.82937743e-01  -2.61598528e-01
 -9.79403148e-01  -2.87421683e-01
 -9.75550694e-01  -3.13151574e-01
 -9.71385207e-01  -3.38780997e-01
 -9.66911813e-01  -3.64303053e-01
 -9.62135912e-01  -3.89711153e-01
 -9.57063154e-01  -4.14999032e-01
 -9.51699413e-01  -4.40160756e-01
 -9.46050758e-01  -4.65190729e-01
 -9.40123432e-01  -4.90083697e-01
 -9.33923820e-01  -5.14834747e-01
 -9.27458433e-01  -5.39439309e-01
 -9.20733875e-01  -5.63893155e-01
 -9.13756828e-01  -5.88192390e-01
 -9.06534023e-01  -6.12333456e-01
 -8.99072226e-01  -6.36313115e-01
 -8.91378210e-01  -6.60128449e-01
 -8.83458745e-01  -6.83776849e-01
 -8.75320576e-01  -7.07256003e-01
 -8.66970409e-01  -7.30563890e-01
 -8.58414893e-01  -7.53698765e-01
 -8.49660613e-01  -7.76659149e-01
 -8.40714072e-01  -7.99443818e-01
 -8.31581684e-01  -8.22051791e-01
 -8.22269763e-01  -8.44482315e-01
 -8.12784515e-01  -8.66734856e-01
 -8.03132030e-01  -8.88809087e-01
 -7.93318277e-01  -9.10704873e-01
 -7.83349097e-01  -9.32422261e-01
 -7.73230202e-01  -9.53961469e-01
 -7.62967167e-01  -9.75322872e-01
 -7.52565430e-01  -9.96506995e-01
 -7.42030289e-01  -1.01751450e+00
 -7.31366904e-01  -1.03834617e+00
 -7.20580289e-01  -1.05900292e+00
 -7.09675320e-01  -1.07948575e+00
 -6.98656729e-01  -1.09979578e+00
 -6.87529110e-01  -1.11993420e+00
 -6.76296914e-01  -1.13990230e+00
 -6.64964458e-01  -1.15970144e+00
 -6.53535919e-01  -1.17933303e+00
 -6.42015343e-01  -1.19879856e+00
 -6.30406642e-01  -1.21809957e+00
 -6.18713599e-01  -1.23723763e+00
 -6.06939871e-01  -1.25621436e+00
 -5.95088991e-01  -1.27503144e+00
 -5.83164370e-01  -1.29369054e+00
 -5.71169301e-01  -1.31219339e+00
 -5.59106964e-01  -1.33054171e+00
 -5.46980424e-01  -1.34873727e+00
 -5.34792638e-01  -1.36678184e+00
 -5.22546460e-01  -1.38467719e+00
 -5.10244637e-01  -1.40242511e+00
 -4.97889819e-01  -1.42002740e+00
 -4.85484560e-01  -1.43748585e+00
 -4.73031318e-01  -1.45480224e+00
 -4.60532463e-01  -1.47197838e+00
 -4.47990277e-01  -1.48901604e+00
 -4.35406956e-01  -1.50591700e+00
 -4.22784616e-01  -1.52268303e+00
 -4.10125294e-01  -1.53931588e+00
 -3.97430950e-01  -1.55581731e+00
 -3.84703469e-01  -1.57218905e+00
 -3.71944669e-01  -1.58843281e+00
 -3.59156296e-01  -1.60455030e+00
 -3.46340032e-01  -1.62054320e+00
 -3.33497494e-01  -1.63641319e+00
 -3.20630239e-01  -1.65216192e+00
 -3.07739763e-01  -1.66779102e+00
 -2.94827508e-01  -1.68330212e+00
 -2.81894859e-01  -1.69869679e+00
 -2.68943148e-01  -1.71397663e+00
 -2.55973659e-01  -1.72914318e+00
 -2.42987623e-01  -1.74419799e+00
 -2.29986227e-01  -1.75914257e+00
 -2.16970612e-01  -1.77397841e+00
 -2.03941874e-01  -1.78870698e+00
 -1.90901070e-01  -1.80332975e+00
 -1.77849212e-01  -1.81784814e+00
 -1.64787278e-01  -1.83226356e+00
 -1.51716206e-01  -1.84657740e+00
 -1.38636898e-01  -1.86079104e+00
 -1.25550221e-01  -1.87490582e+00
 -1.12457011e-01  -1.88892306e+00
 -9.93580700e-02  -1.90284408e+00
 -8.62541691e-02  -1.91667016e+00
 -7.31460506e-02  -1.93040258e+00
 -6.00344277e-02  -1.94404256e+00
 -4.69199863e-02  -1.95759135e+00
 -3.38033859e-02  -1.97105015e+00
 -2.06852605e-02  -1.98442014e+00
 -7.56621969e-03  -1.99770249e+00
  5.55315059e-03  -2.01089836e+00
  1.86722870e-02  -2.02400888e+00
  3.17906479e-02  -2.03703515e+00
