  5.99629946e-01   3.19916963e-01   2.00896946e+00   2.41644695e-01   2.31259453e-01  -8.05589950e-01  -1.88979035e+00  -2.85314894e+00  -2.18513321e+00  -2.22582976e+00
  6.61093090e-01   3.79693658e-01   2.26109054e+00   2.97663816e-01   2.86760967e-01  -7.56184952e-01  -1.92102873e+00  -2.92628657e+00  -2.23277007e+00  -2.27561117e+00
  7.18474821e-01   4.39154240e-01   2.52082841e+00   3.53520196e-01   3.42113987e-01  -7.02111410e-01  -1.95066538e+00  -2.99277011e+00  -2.27918377e+00  -2.32421174e+00
  7.71422893e-01   4.98271308e-01   2.78731813e+00   4.09196468e-01   3.97302077e-01  -6.43705139e-01  -1.97877428e+00  -3.05224174e+00  -2.32443442e+00  -2.37168995e+00
  8.19612562e-01   5.57021607e-01   3.05940261e+00   4.64678131e-01   4.52311532e-01  -5.81328229e-01  -2.00542512e+00  -3.10435220e+00  -2.36857814e+00  -2.41810034e+00
  8.62748505e-01   6.15385479e-01   3.33555660e+00   5.19953142e-01   5.07130989e-01  -5.15366818e-01  -2.03068347e+00  -3.14878694e+00  -2.41166732e+00  -2.46349381e+00
  9.00566564e-01   6.73346391e-01   3.61377276e+00   5.75011567e-01   5.61751085e-01  -4.46228713e-01  -2.05461106e+00  -3.18529921e+00  -2.45375096e+00  -2.50791790e+00
  9.32835292e-01   7.30890524e-01   3.89137491e+00   6.29845278e-01   6.16164179e-01  -3.74340902e-01  -2.07726604e+00  -3.21375379e+00  -2.49487488e+00  -2.55141705e+00
  9.59357317e-01   7.88006415e-01   4.16467389e+00   6.84447703e-01   6.70364101e-01  -3.00146956e-01  -2.09870316e+00  -3.23418811e+00  -2.53508200e+00  -2.59403284e+00
  9.79970491e-01   8.44684650e-01   4.42822261e+00   7.38813605e-01   7.24345946e-01  -2.24104337e-01  -2.11897403e+00  -3.24690529e+00  -2.57441251e+00  -2.63580421e+00
  9.94548839e-01   9.00917599e-01   4.63742811e+00   7.92938897e-01   7.78105896e-01  -1.46681633e-01  -2.13812730e+00  -3.25217114e+00  -2.61290413e+00  -2.67676767e+00
  1.00300329e+00   9.56699179e-01   4.76109610e+00   8.46820480e-01   8.31641069e-01  -6.83557350e-02  -2.15620887e+00  -3.25328451e+00  -2.65059227e+00  -2.71695746e+00
  1.00528220e+00   1.01202466e+00   4.92025658e+00   9.00456104e-01   8.84949383e-01   1.03910354e-02  -2.17326206e+00  -3.25253439e+00  -2.68751019e+00  -2.75640576e+00
  1.00137165e+00   1.06689047e+00   5.13313199e+00   9.53844253e-01   9.38029450e-01   8.90738281e-02  -2.18932778e+00  -3.24768638e+00  -2.72368918e+00  -2.79514282e+00
  9.91295532e-01   1.12129409e+00   5.39433998e+00   1.00698404e+00   9.90880470e-01   1.67208177e-01  -2.20444470e+00  -3.23569622e+00  -2.75915872e+00  -2.83319711e+00
