  0.00000000e+00   1.00000000e+00   0.00000000e+00   0.00000000e+00   3.14159265e+00    4.93480220e+00   -3.94784176e+01   -3.45436154e+01
  2.00000000e-03   9.99921042e-01   6.28301993e-03  -7.89594329e-02   3.14134458e+00    4.93714020e+00   -3.94807556e+01   -3.45436154e+01
  4.00000000e-03   9.99684152e-01   1.25650474e-02  -1.57934455e-01   3.14060015e+00    4.94415630e+00   -3.94877717e+01   -3.45436154e+01
  6.00000000e-03   9.99289283e-01   1.88450892e-02  -2.36940673e-01   3.13935868e+00    4.95585690e+00   -3.94994723e+01   -3.45436154e+01
  8.00000000e-03   9.98736358e-01   2.51221501e-02  -3.15993725e-01   3.13761904e+00    4.97225263e+00   -3.95158680e+01   -3.45436154e+01
  1.00000000e-02   9.98025267e-01   3.13952322e-02  -3.95109300e-01   3.13537964e+00    4.99335844e+00   -3.95369738e+01   -3.45436154e+01
  1.20000000e-02   9.97155869e-01   3.76633341e-02  -4.74303150e-01   3.13263845e+00    5.01919357e+00   -3.95628090e+01   -3.45436154e+01
  1.40000000e-02   9.96127991e-01   4.39254498e-02  -5.53591114e-01   3.12939295e+00    5.04978168e+00   -3.95933971e+01   -3.45436154e+01
  1.60000000e-02   9.94941431e-01   5.01805677e-02  -6.32989126e-01   3.12564017e+00    5.08515084e+00   -3.96287662e+01   -3.45436154e+01
  1.80000000e-02   9.93595951e-01   5.64276700e-02  -7.12513241e-01   3.12137664e+00    5.12533363e+00   -3.96689490e+01   -3.45436154e+01
  2.00000000e-02   9.92091283e-01   6.26657312e-02  -7.92179647e-01   3.11659843e+00    5.17036719e+00   -3.97139826e+01   -3.45436154e+01
  2.20000000e-02   9.90427126e-01   6.88937176e-02  -8.72004682e-01   3.11130110e+00    5.22029335e+00   -3.97639088e+01   -3.45436154e+01
  2.40000000e-02   9.88603147e-01   7.51105862e-02  -9.52004858e-01   3.10547970e+00    5.27515872e+00   -3.98187741e+01   -3.45436154e+01
  2.60000000e-02   9.86618979e-01   8.13152835e-02  -1.03219687e+00   3.09912878e+00    5.33501479e+00   -3.98786302e+01   -3.45436154e+01
  2.80000000e-02   9.84474221e-01   8.75067443e-02  -1.11259764e+00   3.09224233e+00    5.39991806e+00   -3.99435335e+01   -3.45436154e+01
  3.00000000e-02   9.82168438e-01   9.36838914e-02  -1.19322429e+00   3.08481381e+00    5.46993022e+00   -4.00135456e+01   -3.45436154e+01
  3.20000000e-02   9.79701161e-01   9.98456335e-02  -1.27409421e+00   3.07683611e+00    5.54511825e+00   -4.00887337e+01   -3.45436154e+01
  3.40000000e-02   9.77071887e-01   1.05990865e-01  -1.35522505e+00   3.06830154e+00    5.62555465e+00   -4.01691701e+01   -3.45436154e+01
  3.60000000e-02   9.74280075e-01   1.12118463e-01  -1.43663476e+00   3.05920181e+00    5.71131758e+00   -4.02549330e+01   -3.45436154e+01
  3.80000000e-02   9.71325150e-01   1.18227289e-01  -1.51834160e+00   3.04952800e+00    5.80249111e+00   -4.03461065e+01   -3.45436154e+01
  4.00000000e-02   9.68206499e-01   1.24316186e-01  -1.60036415e+00   3.03927054e+00    5.89916541e+00   -4.04427808e+01   -3.45436154e+01
  4.20000000e-02   9.64923470e-01   1.30383975e-01  -1.68272138e+00   3.02841919e+00    6.00143700e+00   -4.05450524e+01   -3.45436154e+01
  4.40000000e-02   9.61475377e-01   1.36429459e-01  -1.76543262e+00   3.01696300e+00    6.10940903e+00   -4.06530244e+01   -3.45436154e+01
  4.60000000e-02   9.57861491e-01   1.42451416e-01  -1.84851763e+00   3.00489030e+00    6.22319156e+00   -4.07668070e+01   -3.45436154e+01
  4.80000000e-02   9.54081044e-01   1.48448601e-01  -1.93199659e+00   2.99218864e+00    6.34290184e+00   -4.08865172e+01   -3.45436154e+01
  5.00000000e-02   9.50133228e-01   1.54419743e-01  -2.01589017e+00   2.97884479e+00    6.46866472e+00   -4.10122801e+01   -3.45436154e+01
  5.20000000e-02   9.46017193e-01   1.60363543e-01  -2.10021952e+00   2.96484465e+00    6.60061291e+00   -4.11442283e+01   -3.45436154e+01
  5.40000000e-02   9.41732045e-01   1.66278674e-01  -2.18500633e+00   2.95017326e+00    6.73888747e+00   -4.12825029e+01   -3.45436154e+01
  5.60000000e-02   9.37276848e-01   1.72163778e-01  -2.27027284e+00   2.93481474e+00    6.88363816e+00   -4.14272536e+01   -3.45436154e+01
  5.80000000e-02   9.32650619e-01   1.78017464e-01  -2.35604190e+00   2.91875221e+00    7.03502393e+00   -4.15786393e+01   -3.45436154e+01
  6.00000000e-02   9.27852329e-01   1.83838305e-01  -2.44233697e+00   2.90196778e+00    7.19321344e+00   -4.17368288e+01   -3.45436154e+01
  6.20000000e-02   9.22880904e-01   1.89624841e-01  -2.52918221e+00   2.88444248e+00    7.35838553e+00   -4.19020009e+01   -3.45436154e+01
  6.40000000e-02   9.17735217e-01   1.95375568e-01  -2.61660247e+00   2.86615617e+00    7.53072986e+00   -4.20743453e+01   -3.45436154e+01
  6.60000000e-02   9.12414094e-01   2.01088944e-01  -2.70462336e+00   2.84708754e+00    7.71044750e+00   -4.22540629e+01   -3.45436154e+01
  6.80000000e-02   9.06916306e-01   2.06763382e-01  -2.79327129e+00   2.82721395e+00    7.89775163e+00   -4.24413670e+01   -3.45436154e+01
  7.00000000e-02   9.01240572e-01   2.12397247e-01  -2.88257351e+00   2.80651144e+00    8.09286825e+00   -4.26364836e+01   -3.45436154e+01
  7.20000000e-02   8.95385557e-01   2.17988858e-01  -2.97255817e+00   2.78495457e+00    8.29603699e+00   -4.28396524e+01   -3.45436154e+01
  7.40000000e-02   8.89349865e-01   2.23536478e-01  -3.06325436e+00   2.76251637e+00    8.50751199e+00   -4.30511274e+01   -3.45436154e+01
  7.60000000e-02   8.83132045e-01   2.29038317e-01  -3.15469219e+00   2.73916826e+00    8.72756278e+00   -4.32711782e+01   -3.45436154e+01
  7.80000000e-02   8.76730581e-01   2.34492524e-01  -3.24690283e+00   2.71487988e+00    8.95647538e+00   -4.35000908e+01   -3.45436154e+01
  8.00000000e-02   8.70143897e-01   2.39897188e-01  -3.33991858e+00   2.68961902e+00    9.19455331e+00   -4.37381687e+01   -3.45436154e+01
  8.20000000e-02   8.63370348e-01   2.45250329e-01  -3.43377293e+00   2.66335150e+00    9.44211888e+00   -4.39857343e+01   -3.45436154e+01
  8.40000000e-02   8.56408223e-01   2.50549899e-01  -3.52850064e+00   2.63604098e+00    9.69951443e+00   -4.42431298e+01   -3.45436154e+01
  8.60000000e-02   8.49255739e-01   2.55793772e-01  -3.62413783e+00   2.60764887e+00    9.96710380e+00   -4.45107192e+01   -3.45436154e+01
  8.80000000e-02   8.41911040e-01   2.60979746e-01  -3.72072201e+00   2.57813411e+00    1.02452739e+01   -4.47888893e+01   -3.45436154e+01
  9.00000000e-02   8.34372194e-01   2.66105531e-01  -3.81829225e+00   2.54745302e+00    1.05344363e+01   -4.50780517e+01   -3.45436154e+01
  9.20000000e-02   8.26637187e-01   2.71168749e-01  -3.91688920e+00   2.51555911e+00    1.08350293e+01   -4.53786447e+01   -3.45436154e+01
  9.40000000e-02   8.18703924e-01   2.76166926e-01  -4.01655522e+00   2.48240284e+00    1.11475198e+01   -4.56911352e+01   -3.45436154e+01
