 -2.50000000e+00   0.00000000e+00
 -2.40000000e+00   2.50424456e-01
 -2.30000000e+00   0.00000000e+00
 -2.20000000e+00   4.71387212e-01
 -2.10000000e+00   0.00000000e+00
 -2.00000000e+00   8.98581873e-01
 -1.90000000e+00   0.00000000e+00
 -1.80000000e+00   7.95465920e-01
 -1.70000000e+00   0.00000000e+00
 -1.60000000e+00   4.71387212e-01
 -1.50000000e+00   4.12463810e-01
 -1.40000000e+00   5.59772314e-01
 -1.30000000e+00   5.30310613e-01
 -1.20000000e+00   2.65155307e-01
 -1.10000000e+00   8.39658471e-01
 -1.00000000e+00   2.20962756e-01
 -9.00000000e-01   1.19319888e+00
 -8.00000000e-01   2.94617007e-01
 -7.00000000e-01   8.83851022e-01
 -6.00000000e-01   5.00848913e-01
 -5.00000000e-01   1.09008293e+00
 -4.00000000e-01   4.27194661e-01
 -3.00000000e-01   1.39943079e+00
 -2.00000000e-01   1.09008293e+00
 -1.00000000e-01   5.00848913e-01
  0.00000000e+00   4.86118062e-01
  1.00000000e-01   1.23739143e+00
  2.00000000e-01   1.01642868e+00
  3.00000000e-01   3.83002110e-01
  4.00000000e-01   1.47308504e-02
  5.00000000e-01   1.44362334e+00
  6.00000000e-01   4.56656362e-01
  7.00000000e-01   1.25212228e+00
  8.00000000e-01   5.45041464e-01
  9.00000000e-01   1.00169783e+00
  1.00000000e+00   7.07080818e-01
  1.10000000e+00   3.83002110e-01
  1.20000000e+00   8.69120172e-01
  1.30000000e+00   2.20962756e-01
  1.40000000e+00   0.00000000e+00
  1.50000000e+00   1.13427548e+00
  1.60000000e+00   0.00000000e+00
  1.70000000e+00   7.80735070e-01
  1.80000000e+00   0.00000000e+00
  1.90000000e+00   6.92349968e-01
  2.00000000e+00   0.00000000e+00
  2.10000000e+00   4.86118062e-01
  2.20000000e+00   0.00000000e+00
  2.30000000e+00   1.91501055e-01
  2.40000000e+00   0.00000000e+00
  2.50000000e+00   0.00000000e+00
