 -1.52500000e+00   1.47308504e-02
 -1.42500000e+00   0.00000000e+00
 -1.32500000e+00   7.36542519e-02
 -1.22500000e+00   0.00000000e+00
 -1.12500000e+00   5.89234015e-02
 -1.02500000e+00   0.00000000e+00
 -9.25000000e-01   4.41925511e-02
 -8.25000000e-01   0.00000000e+00
 -7.25000000e-01   1.03115953e-01
 -6.25000000e-01   0.00000000e+00
 -5.25000000e-01   1.76770204e-01
 -4.25000000e-01   0.00000000e+00
 -3.25000000e-01   1.17846803e-01
 -2.25000000e-01   0.00000000e+00
 -1.25000000e-01   1.47308504e-01
 -2.50000000e-02   0.00000000e+00
  7.50000000e-02   1.47308504e-01
  1.75000000e-01   0.00000000e+00
  2.75000000e-01   1.17846803e-01
  3.75000000e-01   0.00000000e+00
  4.75000000e-01   2.35693606e-01
  5.75000000e-01   0.00000000e+00
  6.75000000e-01   1.76770204e-01
  7.75000000e-01   0.00000000e+00
  8.75000000e-01   1.32577653e-01
  9.75000000e-01   0.00000000e+00
  1.07500000e+00   1.03115953e-01
  1.17500000e+00   0.00000000e+00
  1.27500000e+00   1.47308504e-02
  1.37500000e+00   0.00000000e+00
  1.47500000e+00   2.94617007e-02
